Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1042.670581	-0.316224	0.365177	49.815983	0.005517	0.188520	4.391724
405.000000	1042.670581	-0.525711	0.388581	53.161974	0.010416	0.097252	2.031219
415.000000	1042.670581	-0.745139	0.402887	54.940570	0.015819	0.060727	3.851352
425.000000	1042.670581	-1.173598	0.419925	57.232192	0.027051	0.037903	1.319796
435.000000	1042.670581	-1.899209	0.436827	58.849570	0.046825	0.022724	0.686364
445.000000	1042.670581	-3.035190	0.452831	61.592475	0.081190	0.013601	0.482973
455.000000	1042.670581	-4.414331	0.464750	61.273003	0.120561	0.010523	1.669615
465.000000	1042.670581	-6.201211	0.475123	62.404593	0.176340	0.006305	1.250586
475.000000	1042.670581	-8.598302	0.485007	62.596341	0.250359	0.004836	0.178849
485.000000	1042.670581	-11.452463	0.493618	62.389244	0.338261	0.003761	0.207645
495.000000	1042.670581	-14.900719	0.501479	62.915708	0.450891	0.002957	0.130077
505.000000	1042.670581	-18.731319	0.508130	63.537374	0.579996	0.002318	0.103451
515.000000	1042.670581	-22.598657	0.513774	63.613970	0.708370	0.002239	0.274382
525.000000	1042.670581	-27.151168	0.518961	63.652175	0.860181	0.001781	0.111965
535.000000	1042.670581	-30.967251	0.522776	63.323104	0.983180	0.001461	0.267547
545.000000	1042.670581	-33.256990	0.524519	64.033044	1.071277	0.001439	0.142385
555.000000	1042.670581	-35.203128	0.526131	63.959573	1.136144	0.001435	0.381874
565.000000	1042.670581	-39.432007	0.529211	63.267393	1.266224	0.001378	0.088378
575.000000	1042.670581	-42.727274	0.531648	63.433480	1.381976	0.001160	0.062382
585.000000	1042.670581	-46.182850	0.533330	63.407202	1.497851	0.001141	0.160587
595.000000	1042.670581	-49.866119	0.535638	63.500492	1.626698	0.001116	0.041645
605.000000	1042.670581	-55.983538	0.538832	63.379755	1.833651	0.000945	0.068788
615.000000	1042.670581	-60.299094	0.540629	62.782460	1.962914	0.000931	0.040148
625.000000	1042.670581	-63.131453	0.541804	63.076377	2.069226	0.000911	0.039552
635.000000	1042.670581	-66.441958	0.543106	63.027457	2.181270	0.000903	-0.001000
645.000000	1042.670581	-69.763098	0.544317	62.894471	2.290566	0.000884	0.032727
655.000000	1042.670581	-73.030641	0.545522	62.899649	2.403359	0.000873	0.053746
665.000000	1042.670581	-77.172343	0.547003	62.837646	2.544039	0.000769	-0.001000
675.000000	1042.670581	-82.335563	0.548476	62.633870	2.712734	0.000757	0.057884
685.000000	1042.670581	-88.607172	0.550396	62.470495	2.921945	0.000740	0.043060
695.000000	1042.670581	-95.115503	0.552098	62.378758	3.141644	0.000718	0.055542
705.000000	1042.670581	-103.587205	0.554186	62.066742	3.417226	0.000703	0.033907
715.000000	1042.670581	-114.420657	0.556631	61.473440	3.755018	0.000633	0.033568
725.000000	1042.670581	-125.426624	0.558720	61.247991	4.116504	0.000615	-0.001000
735.000000	1042.670581	-137.416974	0.560851	60.981540	4.507535	0.000592	0.159686
745.000000	1042.670581	-148.278346	0.563018	61.045710	4.887743	0.000574	0.028372
755.000000	1042.670581	-161.305513	0.564631	60.693005	5.301581	0.000532	0.027932
765.000000	1042.670581	-175.429713	0.566382	60.318336	5.747977	0.000511	-0.001000
775.000000	1042.670581	-187.860460	0.568017	60.046358	6.145204	0.000500	0.081295
785.000000	1042.670581	-201.729810	0.569472	59.657046	6.572903	0.000491	0.012919
795.000000	1042.670581	-214.979639	0.571000	59.603004	7.017049	0.000477	-0.001000
805.000000	1042.670581	-233.307832	0.572744	57.976504	7.430101	0.000449	0.011337
