Dividing Wavelength (nm)	Counts (n)	Blue Motor Position (mm): 21.400000	Red Motor Position (mm): 0.000000	
326.493990	1974.889663
326.888308	1974.889663
327.282561	1974.889663
327.676750	1948.678184
328.070874	1951.294543
328.464933	1956.807044
328.858929	1968.462192
329.252859	1979.572895
329.646726	1993.579741
330.040528	2008.559530
330.434265	2027.794052
330.827938	2049.528987
331.221547	2070.482543
331.615091	2086.541139
332.008571	2108.969232
332.401986	2128.914557
332.795338	2149.618576
333.188625	2169.836124
333.581847	2190.275482
333.975006	2205.845086
334.368100	2226.024824
334.761129	2243.018554
335.154095	2254.557755
335.546996	2290.564197
335.939833	2357.568693
336.332606	2370.307689
336.725315	2382.189688
337.117960	2392.627397
337.510540	2397.091339
337.903056	2410.470561
338.295508	2411.564492
338.687896	2421.906419
339.080220	2429.233736
339.472480	2435.086516
339.864676	2440.183122
340.256807	2441.105653
340.648875	2443.961467
341.040879	2445.781323
341.432818	2446.580346
341.824694	2444.566405
342.216506	2444.455500
342.608253	2446.877774
342.999937	2443.306117
343.391557	2445.163782
343.783113	2445.040274
344.174605	2436.901331
344.566033	2439.948708
344.957397	2438.128852
345.348697	2435.454520
345.739934	2434.209355
346.131106	2433.722883
346.522215	2430.778850
346.913260	2430.085691
347.304241	2426.561924
347.695159	2425.697367
348.086012	2424.936152
348.476802	2422.176121
348.867528	2423.191913
349.258191	2419.196799
349.648789	2419.781573
350.039324	2418.982550
350.429796	2419.829463
350.820203	2414.556417
351.210548	2417.329051
351.600828	2414.994997
351.991045	2414.634554
352.381198	2414.674884
352.771288	2413.858217
353.161314	2414.629513
353.551276	2414.107754
353.941175	2412.660943
354.331010	2409.754718
354.720782	2417.480286
355.110490	2418.596901
355.500135	2414.420305
355.889717	2412.441653
356.279235	2415.302507
356.668689	2414.720254
357.058080	2415.811664
357.447408	2414.364853
357.836672	2413.429719
358.225873	2410.503329
358.615010	2412.338309
359.004084	2419.237128
359.393095	2415.305028
359.782043	2418.186047
360.170927	2417.999525
360.559748	2420.527663
360.948505	2420.043713
361.337199	2419.111099
361.725830	2421.482962
362.114398	2421.742581
362.502903	2419.620256
362.891344	2421.936666
363.279722	2419.416089
363.668037	2424.893302
364.056289	2423.708631
364.444478	2423.355751
364.832603	2423.441450
365.220665	2421.737540
365.608665	2426.072932
365.996601	2423.721234
366.384474	2425.813313
366.772284	2429.337080
367.160031	2429.261462
367.547715	2427.975968
367.935336	2427.393715
368.322893	2427.567635
368.710388	2427.645773
369.097820	2430.163829
369.485189	2432.888572
369.872495	2430.141144
370.259738	2431.219951
370.646918	2432.507965
371.034035	2432.029056
371.421090	2433.208686
371.808081	2429.263983
372.195010	2431.887903
372.581875	2430.856988
372.968678	2431.794642
373.355418	2432.301278
373.742096	2430.375557
374.128710	2430.698191
374.515262	2430.680547
374.901751	2435.545261
375.288177	2434.113573
375.674540	2435.058789
376.060841	2435.608275
376.447079	2433.387647
376.833254	2433.435538
377.219367	2430.650300
377.605417	2433.140630
377.991404	2432.097111
378.377329	2435.704057
378.763191	2431.688778
379.148991	2435.883018
379.534727	2441.312341
379.920402	2438.685899
380.306013	2435.948553
380.691563	2440.014243
381.077049	2435.953594
381.462474	2436.006526
381.847835	2439.671445
382.233134	2438.327977
382.618371	2440.460386
383.003545	2438.262442
383.388657	2441.690427
383.773706	2439.134562
384.158693	2438.640529
384.543618	2444.170675
384.928480	2442.902825
385.313280	2439.489963
385.698017	2440.092381
386.082692	2440.014243
386.467305	2442.799481
386.851856	2445.430963
387.236344	2442.978442
387.620770	2443.835438
388.005133	2444.337033
388.389435	2445.988011
388.773674	2442.318051
389.157851	2445.940120
389.541965	2444.208483
389.926018	2446.545058
390.310008	2443.240582
390.693936	2449.451283
391.077802	2447.855758
391.461606	2445.728391
391.845348	2444.011878
392.229027	2447.344081
392.612645	2448.276695
392.996200	2449.975563
393.379694	2447.099585
393.763125	2449.801644
394.146494	2445.766200
394.529801	2450.444391
394.913047	2450.456994
395.296230	2450.071345
395.679351	2451.114864
396.062410	2448.722837
396.445408	2450.772066
396.828343	2451.316510
397.211217	2447.409616
397.594028	2447.918773
397.976778	2446.391303
398.359466	2446.943309
398.742092	2447.578495
399.124656	2450.807354
399.507158	2454.467232
399.889598	2453.673250
400.271977	2452.904474
400.654294	2454.530246
401.036549	2453.693414
401.418742	2453.947993
401.800874	2455.437654
402.182944	2453.068311
402.564952	2453.257355
402.946898	2454.812551
403.328783	2455.863631
403.710606	2456.029989
404.092367	2454.729372
404.474067	2457.895216
404.855705	2457.885134
405.237282	2455.540997
405.618797	2455.215843
406.000250	2454.598302
406.381642	2455.798096
406.762972	2455.437654
407.144240	2455.966975
407.525447	2458.827830
407.906593	2460.141050
408.287677	2457.804475
408.668700	2459.422686
409.049661	2458.648869
409.430560	2457.612912
409.811399	2461.403859
410.192176	2460.723303
410.572891	2460.975361
410.953545	2462.134827
411.334138	2459.750361
411.714669	2460.942594
412.095139	2461.676082
412.475547	2460.877059
412.855894	2460.193982
413.236180	2459.992336
413.616405	2463.253963
413.996568	2462.132306
414.376670	2463.037193
414.756711	2461.691205
415.136691	2465.129272
415.516609	2464.239508
415.896466	2464.186576
416.276262	2467.402832
416.655997	2461.522326
417.035670	2461.308077
417.415283	2466.056844
417.794834	2461.615588
418.174324	2466.818058
418.553753	2466.573563
418.933121	2464.998202
419.312428	2467.196145
419.691674	2465.724128
420.070859	2467.092801
420.449983	2470.427525
420.829045	2468.892493
421.208047	2469.406691
421.586988	2468.305199
421.965867	2469.210086
422.344686	2466.084571
