Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1053.550606	-0.509189	0.926954	34.763292	0.015574	0.547185	3.064210
405.000000	1053.550606	-0.821879	0.988946	39.913697	0.030793	0.182199	2.994801
415.000000	1053.550606	-1.128734	1.013795	43.480779	0.047226	0.124119	2.261707
425.000000	1053.550606	-1.697428	1.038128	47.550582	0.079532	0.062423	2.297266
435.000000	1053.550606	-2.556777	1.058290	50.831129	0.130549	0.042052	2.556046
445.000000	1053.550606	-3.828618	1.075238	52.687967	0.205874	0.028566	1.828577
455.000000	1053.550606	-5.510184	1.089756	53.987129	0.307702	0.019996	0.734785
465.000000	1053.550606	-7.632312	1.102154	55.034911	0.439421	0.014496	1.203128
475.000000	1053.550606	-10.477288	1.113582	55.551264	0.615190	0.010671	0.523493
485.000000	1053.550606	-13.675906	1.123246	55.658253	0.811531	0.009607	0.349217
495.000000	1053.550606	-17.643094	1.132029	55.790492	1.057638	0.007394	0.183554
505.000000	1053.550606	-21.929420	1.139607	56.495653	1.340114	0.005928	0.287687
515.000000	1053.550606	-26.214570	1.145465	56.429992	1.608344	0.005483	0.445533
525.000000	1053.550606	-31.391964	1.151334	56.188408	1.927575	0.005042	0.336237
535.000000	1053.550606	-35.376226	1.155403	55.961904	2.171111	0.004328	0.244254
545.000000	1053.550606	-37.816025	1.157497	56.347392	2.341069	0.004170	0.095015
555.000000	1053.550606	-39.984545	1.159371	56.203474	2.472990	0.004045	0.123361
565.000000	1053.550606	-44.275570	1.162574	56.078094	2.739823	0.003842	0.192470
575.000000	1053.550606	-47.895065	1.165065	56.071848	2.969821	0.003712	-0.001000
585.000000	1053.550606	-50.565070	1.166731	56.275696	3.151278	0.003602	0.112124
595.000000	1053.550606	-54.294452	1.168933	55.732148	3.357342	0.003449	0.075000
605.000000	1053.550606	-59.228041	1.171763	56.110860	3.696229	0.003089	0.263755
615.000000	1053.550606	-62.866950	1.173343	55.637885	3.895495	0.002996	0.115298
625.000000	1053.550606	-64.765378	1.174226	55.624463	4.015180	0.002947	0.152469
635.000000	1053.550606	-67.081865	1.175278	55.319979	4.139734	0.002882	-0.001000
645.000000	1053.550606	-69.426548	1.176039	55.400240	4.293421	0.002851	-0.001000
655.000000	1053.550606	-71.537691	1.176961	55.260239	4.416258	0.002789	0.045168
665.000000	1053.550606	-73.781405	1.177661	55.054275	4.540493	0.002756	0.088649
675.000000	1053.550606	-76.302640	1.178618	54.766163	4.674870	0.002705	0.063772
685.000000	1053.550606	-78.718228	1.179515	54.827564	4.831948	0.002646	0.138000
695.000000	1053.550606	-81.155316	1.180213	54.550114	4.959269	0.002623	-0.001000
705.000000	1053.550606	-83.353392	1.180981	54.821662	5.122275	0.002574	0.048939
715.000000	1053.550606	-86.001749	1.181712	54.357995	5.243570	0.002538	0.159238
725.000000	1053.550606	-87.730976	1.182277	54.417363	5.357404	0.002499	0.088560
735.000000	1053.550606	-89.726436	1.182736	54.278030	5.467349	0.002465	0.051267
745.000000	1053.550606	-91.085869	1.183057	54.182743	5.541947	0.002456	0.055849
755.000000	1053.550606	-92.286374	1.183316	54.080474	5.605617	0.002435	0.074288
765.000000	1053.550606	-93.163620	1.183586	54.058954	5.657942	0.002412	0.045630
775.000000	1053.550606	-93.749556	1.183628	54.167079	5.705115	0.002425	0.221374
785.000000	1053.550606	-94.785505	1.183835	53.976996	5.748920	0.002388	0.060091
795.000000	1053.550606	-94.956865	1.183766	54.138403	5.776203	0.002392	0.057728
805.000000	1053.550606	-95.803196	1.183820	53.756292	5.786813	0.002382	0.094565
