Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1042.670581	-0.350595	0.375646	53.619117	0.006773	0.155987	5.451342
800.000000	1042.670581	-16.385973	0.505213	67.106823	0.532803	0.002871	0.138886
790.000000	1042.670581	-31.578855	0.523792	65.138194	1.033341	0.001443	0.075883
780.000000	1042.670581	-44.419085	0.533348	65.583411	1.490139	0.001171	0.057402
770.000000	1042.670581	-56.943310	0.540032	65.129588	1.920852	0.000954	-0.001000
760.000000	1042.670581	-68.519251	0.544831	64.228860	2.299626	0.000924	0.063446
750.000000	1042.670581	-79.499908	0.548800	64.368259	2.693428	0.000802	0.024385
740.000000	1042.670581	-89.570805	0.552034	63.370514	3.005192	0.000767	-0.001000
730.000000	1042.670581	-100.499765	0.554454	62.704486	3.351061	0.000743	0.102106
720.000000	1042.670581	-110.386740	0.556871	61.959354	3.652848	0.000665	0.141448
710.000000	1042.670581	-119.625123	0.558772	62.428942	4.002171	0.000649	-0.001000
700.000000	1042.670581	-128.635741	0.560686	62.264338	4.306984	0.000629	-0.001000
690.000000	1042.670581	-137.317972	0.562123	61.175538	4.528865	0.000609	0.363450
680.000000	1042.670581	-145.638144	0.563491	60.714011	4.778637	0.000584	0.010484
670.000000	1042.670581	-152.933635	0.564505	61.267457	5.072869	0.000557	-0.001000
660.000000	1042.670581	-160.036046	0.565503	61.619124	5.348362	0.000547	-0.001000
650.000000	1042.670581	-166.230413	0.566469	61.291125	5.535246	0.000550	-0.001000
640.000000	1042.670581	-175.294277	0.567447	61.230111	5.841321	0.000543	-0.001000
630.000000	1042.670581	-182.609824	0.568287	59.870639	5.958799	0.000529	0.028512
620.000000	1042.670581	-190.513552	0.569077	59.823845	6.220486	0.000519	-0.001000
610.000000	1042.670581	-194.200699	0.569436	60.417271	6.407810	0.000511	-0.001000
600.000000	1042.670581	-204.507963	0.570356	58.397683	6.532877	0.000514	0.004355
590.000000	1042.670581	-208.440362	0.570682	59.175850	6.751082	0.000508	0.005134
580.000000	1042.670581	-210.284613	0.571231	59.664588	6.873677	0.000504	0.010695
570.000000	1042.670581	-217.104610	0.571481	58.340675	6.942167	0.000507	0.021451
560.000000	1042.670581	-220.430527	0.571901	58.792620	7.108340	0.000483	-0.001000
550.000000	1042.670581	-223.421389	0.572198	58.743483	7.202510	0.000480	0.024076
540.000000	1042.670581	-226.315678	0.572827	58.439550	7.266045	0.000468	0.014784
530.000000	1042.670581	-232.297746	0.572642	58.059621	7.407219	0.000475	0.013173
520.000000	1042.670581	-235.020579	0.573005	57.971195	7.487378	0.000466	0.019452
510.000000	1042.670581	-236.797616	0.573299	58.698950	7.642613	0.000456	0.013443
500.000000	1042.670581	-238.147689	0.573535	58.488454	7.661768	0.000465	0.019566
490.000000	1042.670581	-245.155810	0.573568	58.301277	7.862458	0.000466	0.006681
480.000000	1042.670581	-248.996448	0.574055	57.335682	7.860039	0.000458	0.006781
470.000000	1042.670581	-249.035354	0.574142	58.461811	8.016884	0.000458	0.023314
460.000000	1042.670581	-254.790221	0.574439	57.473073	8.067594	0.000455	0.016648
450.000000	1042.670581	-259.306784	0.574638	57.493885	8.216423	0.000456	0.011097
440.000000	1042.670581	-262.535025	0.574804	57.104688	8.264794	0.000449	0.053538
430.000000	1042.670581	-264.973689	0.574913	56.807362	8.299695	0.000448	-0.001000
420.000000	1042.670581	-266.764546	0.575054	57.147195	8.407846	0.000450	0.008051
410.000000	1042.670581	-267.962963	0.575151	57.790425	8.542113	0.000440	0.013625
400.000000	1042.670581	-269.726036	0.575099	57.140841	8.500902	0.000442	0.011430
