Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
760.000000	1053.797256	-0.001936	0.011822	24.395376	5.298088E-7	6.190325	6.008322
740.000000	1053.797256	-1.887367	0.662700	60.712651	0.072060	0.033158	-0.001000
720.000000	1053.797256	-5.072952	0.700273	65.277631	0.220057	0.011252	0.438387
700.000000	1053.797256	-9.591459	0.720580	66.094530	0.433486	0.005731	1.085420
680.000000	1053.797256	-15.253981	0.735727	65.779759	0.700544	0.003895	0.232910
660.000000	1053.797256	-21.142107	0.745354	66.124567	0.988818	0.002816	-0.001000
640.000000	1053.797256	-28.795303	0.754485	64.708061	1.334054	0.002085	0.219518
620.000000	1053.797256	-37.250182	0.762348	63.544247	1.712382	0.001581	0.160374
600.000000	1053.797256	-49.268923	0.769901	62.422918	2.246959	0.001471	0.110430
580.000000	1053.797256	-56.429803	0.773939	61.561897	2.551352	0.001405	-0.001000
560.000000	1053.797256	-63.634958	0.777100	61.118753	2.868072	0.001134	-0.001000
540.000000	1053.797256	-71.186063	0.780144	60.211171	3.173144	0.001097	-0.001000
520.000000	1053.797256	-77.654742	0.782456	59.979491	3.458389	0.001065	0.351145
500.000000	1053.797256	-81.864584	0.783899	59.463104	3.621151	0.001052	0.293017
480.000000	1053.797256	-86.692068	0.785488	58.944642	3.808959	0.001032	0.058070
460.000000	1053.797256	-90.567155	0.786933	58.969230	3.988197	0.000866	0.087681
440.000000	1053.797256	-93.209731	0.787712	58.525860	4.077741	0.000856	0.059948
420.000000	1053.797256	-96.052664	0.788499	58.506612	4.204925	0.000852	0.055252
400.000000	1053.797256	-97.577967	0.788921	58.700642	4.288161	0.000847	0.052708
380.000000	1053.797256	-98.651924	0.789249	58.704431	4.337438	0.000840	0.037853
360.000000	1053.797256	-99.633021	0.789187	58.382940	4.356245	0.000842	0.335123
