Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
760.000000	987.503218	-0.002246	0.030223	21.111475	1.450983E-6	13.276335	14.429129
740.000000	987.503218	-2.610978	0.670364	52.983047	0.093910	0.038568	1.247037
720.000000	987.503218	-7.181914	0.705052	52.786032	0.270671	0.018016	-0.001000
700.000000	987.503218	-13.237514	0.722586	52.249157	0.506101	0.012303	1.066965
680.000000	987.503218	-20.714275	0.733898	50.289574	0.774185	0.009302	0.403406
660.000000	987.503218	-27.674350	0.740864	49.089355	1.019213	0.007904	0.397204
640.000000	987.503218	-36.598211	0.746877	47.546528	1.316102	0.006780	0.184498
620.000000	987.503218	-46.218197	0.751760	45.747326	1.609606	0.005904	0.106982
600.000000	987.503218	-59.415500	0.756997	44.145762	2.010687	0.005104	0.056319
580.000000	987.503218	-67.597889	0.759848	43.194248	2.246711	0.004686	0.032920
560.000000	987.503218	-76.043509	0.762230	42.190131	2.476399	0.004394	0.067795
540.000000	987.503218	-84.295185	0.764700	41.704315	2.722302	0.004068	0.041403
520.000000	987.503218	-91.785704	0.767036	41.021985	2.924617	0.003887	0.040815
500.000000	987.503218	-96.580137	0.768785	40.680377	3.058715	0.003737	0.039723
480.000000	987.503218	-101.759248	0.770939	40.653021	3.229596	0.003570	0.022405
460.000000	987.503218	-106.532884	0.773388	40.625310	3.389530	0.003401	0.026435
440.000000	987.503218	-109.884364	0.775513	40.437661	3.489575	0.003278	0.031729
420.000000	987.503218	-113.368403	0.777883	40.590525	3.624869	0.003142	0.052041
400.000000	987.503218	-115.484410	0.779772	40.640696	3.706069	0.003034	0.031528
380.000000	987.503218	-117.013615	0.782247	40.980710	3.798582	0.002929	0.028308
360.000000	987.503218	-117.789273	0.785783	41.396470	3.880011	0.002766	0.029516
