Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
760.000000	948.258633	-0.003160	0.162535	29.443776	1.594590E-5	37.658917	69.099429
750.000000	948.258633	-0.031500	0.498173	39.346178	0.000651	4.478121	49.168538
740.000000	948.258633	-0.068773	0.568325	47.127265	0.001942	1.562030	17.541289
730.000000	948.258633	-0.113506	0.597157	50.039137	0.003577	0.718365	-0.001000
720.000000	948.258633	-0.165913	0.619938	52.174306	0.005659	0.459686	15.937599
710.000000	948.258633	-0.232954	0.636686	54.754739	0.008564	0.335418	-0.001000
700.000000	948.258633	-0.321520	0.653770	55.605375	0.012326	0.223068	-0.001000
690.000000	948.258633	-0.441457	0.668542	56.874180	0.017701	0.168203	-0.001000
680.000000	948.258633	-0.607427	0.683306	56.335977	0.024659	0.136082	2.958408
670.000000	948.258633	-0.835042	0.697116	58.082242	0.035656	0.102550	15.612079
660.000000	948.258633	-1.042055	0.707547	57.065354	0.044370	0.081187	3.942030
650.000000	948.258633	-1.445976	0.721961	57.329260	0.063114	0.061416	1.381950
640.000000	948.258633	-1.975592	0.735013	57.196044	0.087585	0.048641	-0.001000
630.000000	948.258633	-2.699328	0.747775	56.161652	0.119547	0.039363	-0.001000
620.000000	948.258633	-3.578909	0.758858	55.775787	0.159746	0.031806	0.609671
610.000000	948.258633	-4.645170	0.769465	55.194172	0.208045	0.026292	0.647766
600.000000	948.258633	-5.867269	0.779043	54.812227	0.264209	0.021774	0.552883
590.000000	948.258633	-7.326564	0.787780	55.093263	0.335333	0.018093	0.543874
580.000000	948.258633	-8.964342	0.795041	53.849903	0.404731	0.016933	0.369191
570.000000	948.258633	-10.729232	0.801390	52.665752	0.477545	0.014610	0.610815
560.000000	948.258633	-12.553047	0.806878	52.281533	0.558443	0.013673	0.269569
550.000000	948.258633	-14.360289	0.811337	51.512210	0.632918	0.012895	0.350893
540.000000	948.258633	-16.396789	0.815398	50.622657	0.713751	0.011474	0.179290
530.000000	948.258633	-18.209499	0.818552	49.890505	0.784215	0.010891	0.221332
520.000000	948.258633	-20.172709	0.821536	49.064938	0.857502	0.010478	0.182205
510.000000	948.258633	-21.869845	0.823852	48.635742	0.924110	0.009545	0.339747
500.000000	948.258633	-23.759099	0.826149	48.090335	0.995449	0.009186	0.336418
490.000000	948.258633	-25.624589	0.828046	47.460535	1.061983	0.008905	0.717895
480.000000	948.258633	-27.070090	0.829504	47.028525	1.113635	0.008696	0.902113
470.000000	948.258633	-28.104031	0.830613	47.004006	1.157112	0.008494	0.092036
460.000000	948.258633	-29.163550	0.831628	46.510671	1.189584	0.008426	0.137675
450.000000	948.258633	-29.940001	0.832279	46.204926	1.214177	0.008258	0.197975
440.000000	948.258633	-30.694788	0.833004	46.225686	1.246431	0.008148	0.142039
430.000000	948.258633	-31.410114	0.833564	46.056183	1.271656	0.008052	0.171322
420.000000	948.258633	-32.015399	0.834184	45.833486	1.290853	0.007988	0.153750
410.000000	948.258633	-32.434387	0.834452	45.815426	1.307651	0.007958	0.252429
400.000000	948.258633	-32.952992	0.834756	45.711758	1.326037	0.007893	0.158175
390.000000	948.258633	-33.454537	0.835106	45.558510	1.342269	0.007816	0.121819
380.000000	948.258633	-33.759097	0.835225	45.554417	1.354558	0.007790	0.124761
370.000000	948.258633	-33.849296	0.835158	45.437700	1.354590	0.007750	0.130059
360.000000	948.258633	-33.947294	0.835089	45.436055	1.358349	0.007754	0.106678
