Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
750.000000	986.352297	-2.248184	0.592327	33.938368	0.045820	0.088838	0.590483
740.000000	986.352297	-5.047541	0.667145	45.585204	0.155629	0.018574	0.264202
730.000000	986.352297	-8.248844	0.693914	49.980738	0.290048	0.010395	0.467402
720.000000	986.352297	-11.831187	0.709664	53.191033	0.452780	0.007432	0.152937
710.000000	986.352297	-15.919272	0.720643	53.810535	0.625862	0.005475	0.081409
700.000000	986.352297	-20.640956	0.730396	54.724427	0.836445	0.004244	0.129016
690.000000	986.352297	-25.666692	0.738297	54.900997	1.054750	0.003364	0.231682
680.000000	986.352297	-30.902858	0.744513	55.592771	1.296754	0.003162	0.097153
670.000000	986.352297	-36.534614	0.749630	55.335048	1.536455	0.002987	0.195372
660.000000	986.352297	-40.444464	0.753188	55.517001	1.714575	0.002502	0.082538
650.000000	986.352297	-46.022519	0.757381	55.073636	1.946240	0.002385	0.112846
640.000000	986.352297	-51.535914	0.760936	55.261048	2.197078	0.002298	0.049527
630.000000	986.352297	-56.988024	0.763943	55.118763	2.432832	0.001973	0.071054
620.000000	986.352297	-62.068580	0.766499	54.830570	2.644687	0.001909	0.041539
610.000000	986.352297	-66.747238	0.768705	54.603073	2.840390	0.001851	0.227731
600.000000	986.352297	-71.148683	0.770507	54.947916	3.053956	0.001814	0.060159
590.000000	986.352297	-75.666918	0.772286	54.350750	3.220013	0.001759	0.072114
580.000000	986.352297	-79.366573	0.773854	54.331358	3.383102	0.001736	0.034152
570.000000	986.352297	-83.559536	0.775249	53.919551	3.541207	0.001541	0.072068
560.000000	986.352297	-86.881597	0.776395	53.819992	3.680628	0.001515	0.053067
550.000000	986.352297	-90.072941	0.777353	53.529827	3.799935	0.001499	0.166285
540.000000	986.352297	-93.016182	0.778021	53.718489	3.941317	0.001483	0.049957
530.000000	986.352297	-96.021927	0.778864	53.404291	4.049267	0.001461	0.045636
520.000000	986.352297	-98.714969	0.779750	53.584475	4.181626	0.001441	0.048106
510.000000	986.352297	-101.455960	0.780359	53.239578	4.273408	0.001427	0.045106
500.000000	986.352297	-103.719709	0.781263	53.333461	4.381536	0.001420	0.041759
490.000000	986.352297	-106.384453	0.781949	53.254481	4.491391	0.001404	0.047353
480.000000	986.352297	-108.259900	0.782328	53.330625	4.579319	0.001399	0.115336
470.000000	986.352297	-109.503854	0.782757	53.341072	4.635388	0.001385	0.025841
460.000000	986.352297	-111.323668	0.783424	53.050053	4.690703	0.001376	0.030189
450.000000	986.352297	-112.571582	0.783601	53.024533	4.742078	0.001362	0.036111
440.000000	986.352297	-114.158213	0.783860	52.666893	4.778058	0.001361	0.049163
430.000000	986.352297	-115.113023	0.784124	53.003389	4.850438	0.001359	0.042219
420.000000	986.352297	-116.160738	0.784245	52.918641	4.887512	0.001356	0.048597
410.000000	986.352297	-116.940205	0.784766	52.913194	4.923069	0.001354	0.028883
400.000000	986.352297	-117.194626	0.784964	52.978473	4.941115	0.001341	0.029097
390.000000	986.352297	-118.469728	0.784903	52.840421	4.981472	0.001347	0.025002
380.000000	986.352297	-117.978669	0.784975	52.860714	4.963181	0.001343	0.029408
370.000000	986.352297	-118.653051	0.784874	52.801133	4.985287	0.001345	0.039099
360.000000	986.352297	-118.451681	0.784882	52.590056	4.956979	0.001335	0.035287
350.000000	986.352297	-118.569922	0.784872	52.603179	4.963101	0.001343	0.045677
