Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1070.980570	-0.562442	0.867641	35.230829	0.016053	0.698980	2.609056
405.000000	1070.980570	-0.943718	0.968253	39.544540	0.033739	0.237234	2.794914
415.000000	1070.980570	-1.304368	1.003882	43.080762	0.052673	0.097245	3.320379
425.000000	1070.980570	-2.006455	1.033635	47.885646	0.092730	0.047921	3.287690
435.000000	1070.980570	-3.087256	1.055884	51.054672	0.155397	0.032196	1.228545
445.000000	1070.980570	-4.650469	1.075266	54.042039	0.252326	0.021741	1.133923
455.000000	1070.980570	-6.724852	1.090305	55.699749	0.381331	0.015196	1.122176
465.000000	1070.980570	-9.262083	1.102997	56.743813	0.541277	0.010960	1.617483
475.000000	1070.980570	-12.333823	1.113588	57.635354	0.739145	0.008036	0.385348
485.000000	1070.980570	-15.702850	1.122691	57.939350	0.953742	0.007353	1.419926
495.000000	1070.980570	-19.601816	1.130925	58.499196	1.210873	0.005672	0.284402
505.000000	1070.980570	-23.882030	1.137854	58.290572	1.479021	0.005236	0.397578
515.000000	1070.980570	-28.146444	1.143657	58.463364	1.757201	0.004236	0.189780
525.000000	1070.980570	-33.021593	1.149003	58.783394	2.082534	0.003971	0.122187
535.000000	1070.980570	-37.119898	1.152997	58.625510	2.342825	0.003780	0.415315
545.000000	1070.980570	-39.471581	1.155428	58.294206	2.482397	0.003275	0.244650
555.000000	1070.980570	-41.725871	1.157037	58.496829	2.636960	0.003197	0.179939
565.000000	1070.980570	-46.081739	1.160434	58.340130	2.912964	0.003060	0.218715
575.000000	1070.980570	-49.942600	1.162789	58.122400	3.151621	0.002958	0.215817
585.000000	1070.980570	-52.940785	1.164735	58.091329	3.344623	0.002877	0.182237
595.000000	1070.980570	-56.848354	1.166953	58.196141	3.604823	0.002793	0.182069
605.000000	1070.980570	-62.508124	1.170087	57.848886	3.950646	0.002667	0.146482
615.000000	1070.980570	-66.527843	1.171966	57.731590	4.202914	0.002382	0.338521
625.000000	1070.980570	-69.081007	1.173045	57.354760	4.339715	0.002335	0.285949
635.000000	1070.980570	-71.789702	1.173887	57.349542	4.512703	0.002302	0.215981
645.000000	1070.980570	-74.297275	1.175049	57.547899	4.691123	0.002260	-0.001000
655.000000	1070.980570	-76.770231	1.175938	57.335909	4.833060	0.002220	-0.001000
665.000000	1070.980570	-79.385991	1.176875	57.115575	4.982497	0.002187	0.137432
675.000000	1070.980570	-82.848224	1.177959	56.664488	5.163485	0.002151	0.090091
685.000000	1070.980570	-85.672841	1.178999	56.858426	5.362530	0.002103	0.039975
695.000000	1070.980570	-88.159304	1.179755	57.123311	5.547430	0.002080	0.073151
705.000000	1070.980570	-91.336934	1.180742	56.485381	5.687954	0.002040	0.071683
715.000000	1070.980570	-94.869749	1.181654	56.510235	5.915118	0.002006	0.126756
725.000000	1070.980570	-96.824926	1.182285	56.643275	6.054469	0.001986	0.169023
735.000000	1070.980570	-99.186744	1.182892	56.508280	6.190547	0.001951	-0.001000
745.000000	1070.980570	-101.351803	1.183458	56.105850	6.283635	0.001929	0.105680
755.000000	1070.980570	-102.376859	1.183584	57.250089	6.477323	0.001927	0.228676
765.000000	1070.980570	-103.827480	1.183932	56.516596	6.486843	0.001897	0.206774
775.000000	1070.980570	-104.566879	1.184105	56.598931	6.543513	0.001894	0.202823
785.000000	1070.980570	-105.768912	1.184132	56.059206	6.555768	0.001898	0.038431
795.000000	1070.980570	-106.121318	1.184276	56.387018	6.616876	0.001891	0.086704
805.000000	1070.980570	-106.614001	1.184358	56.018215	6.604576	0.001880	0.042917
