Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1070.980570	-0.075468	0.352459	32.988161	0.000819	2.702130	8.394091
800.000000	1070.980570	-0.261889	0.615728	37.527602	0.005650	1.145034	3.707616
790.000000	1070.980570	-0.526445	0.814978	39.939697	0.016000	0.621014	1.076375
780.000000	1070.980570	-0.845847	0.929275	40.369451	0.029628	0.287087	2.817044
770.000000	1070.980570	-1.217883	0.980512	43.767212	0.048801	0.215314	0.657413
760.000000	1070.980570	-1.691472	1.005021	45.910762	0.072874	0.083944	-0.001000
750.000000	1070.980570	-2.128677	1.027055	49.778646	0.101617	0.060027	0.885613
740.000000	1070.980570	-2.737086	1.039643	51.473369	0.136765	0.038908	0.783184
730.000000	1070.980570	-3.358410	1.052414	51.127080	0.168729	0.028462	0.383609
720.000000	1070.980570	-4.159262	1.063585	55.384645	0.228768	0.020056	0.621665
710.000000	1070.980570	-5.052919	1.072176	53.289450	0.269568	0.018786	0.635254
700.000000	1070.980570	-6.044999	1.080684	55.161537	0.336473	0.013915	0.297759
690.000000	1070.980570	-7.125989	1.087822	56.946962	0.412185	0.012941	0.351506
680.000000	1070.980570	-8.529229	1.095366	56.779827	0.495315	0.009841	1.515123
670.000000	1070.980570	-9.908688	1.101284	57.781302	0.588737	0.009455	-0.001000
660.000000	1070.980570	-11.339213	1.106948	57.695958	0.676198	0.009199	2.243442
650.000000	1070.980570	-13.141746	1.112524	58.213769	0.794706	0.006966	0.160625
640.000000	1070.980570	-15.112725	1.118223	58.766383	0.927296	0.006771	0.798519
630.000000	1070.980570	-18.020544	1.124544	57.693432	1.091665	0.005281	0.262042
620.000000	1070.980570	-20.556392	1.129146	58.801175	1.274387	0.005118	1.155703
610.000000	1070.980570	-23.348747	1.134219	59.136288	1.462289	0.004839	-0.001000
600.000000	1070.980570	-26.664599	1.138957	58.731040	1.665438	0.004589	-0.001000
590.000000	1070.980570	-29.794952	1.143239	59.337731	1.887248	0.003793	1.074228
580.000000	1070.980570	-33.013541	1.146843	59.129198	2.090338	0.003644	-0.001000
570.000000	1070.980570	-36.081572	1.149789	58.653965	2.272057	0.003527	-0.001000
560.000000	1070.980570	-39.134487	1.152690	59.018430	2.485869	0.003390	0.072698
550.000000	1070.980570	-41.941962	1.155358	58.819797	2.661383	0.002945	0.109608
540.000000	1070.980570	-45.072033	1.157614	58.815045	2.865351	0.002855	0.130707
530.000000	1070.980570	-47.858485	1.159843	58.812135	3.048201	0.002775	0.218672
520.000000	1070.980570	-50.598412	1.161638	58.872579	3.231017	0.002717	0.147460
510.000000	1070.980570	-53.902008	1.163668	58.797709	3.443602	0.002638	1.409103
500.000000	1070.980570	-57.120047	1.165412	58.324650	3.625257	0.002584	0.091859
490.000000	1070.980570	-60.142824	1.167204	58.027676	3.803506	0.002521	0.483338
480.000000	1070.980570	-62.473517	1.168457	58.314715	3.974708	0.002467	0.120671
470.000000	1070.980570	-65.784774	1.170060	58.138894	4.178484	0.002417	0.212125
460.000000	1070.980570	-68.850808	1.171371	58.090430	4.374481	0.002159	0.723254
450.000000	1070.980570	-71.636613	1.172466	57.763997	4.530132	0.002118	0.151653
440.000000	1070.980570	-74.466961	1.173652	57.501899	4.692493	0.002072	0.070174
430.000000	1070.980570	-76.618849	1.174565	57.498418	4.831555	0.002044	0.086509
420.000000	1070.980570	-78.322164	1.175084	57.729517	4.961006	0.002029	-0.001000
410.000000	1070.980570	-80.666547	1.175681	57.079324	5.054525	0.002012	0.177208
400.000000	1070.980570	-81.984925	1.176296	57.392228	5.167994	0.001984	0.069406
