Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1042.670581	-0.297865	0.355414	48.042815	0.004878	0.208411	3.133482
405.000000	1042.670581	-0.514138	0.382042	52.181159	0.009830	0.109320	2.566751
415.000000	1042.670581	-0.737590	0.397501	54.222992	0.015247	0.069719	4.122503
425.000000	1042.670581	-1.177072	0.416150	57.218471	0.026881	0.043634	1.418575
435.000000	1042.670581	-1.909971	0.433644	59.250589	0.047066	0.021002	5.289170
445.000000	1042.670581	-3.079433	0.449891	60.283914	0.080100	0.012521	0.718701
455.000000	1042.670581	-4.467892	0.461669	61.735373	0.122129	0.009685	9.461869
465.000000	1042.670581	-6.296221	0.472505	61.234460	0.174717	0.007411	0.257151
475.000000	1042.670581	-8.663678	0.482621	61.831490	0.247954	0.004559	0.323439
485.000000	1042.670581	-11.513098	0.491355	62.507161	0.339133	0.003531	0.225132
495.000000	1042.670581	-14.975376	0.499435	62.557932	0.448737	0.002768	0.166534
505.000000	1042.670581	-18.927104	0.506461	62.573101	0.575268	0.002188	0.096866
515.000000	1042.670581	-22.827425	0.511996	63.353012	0.710140	0.002102	0.152658
525.000000	1042.670581	-27.584805	0.517371	62.865184	0.860470	0.001681	-0.001000
535.000000	1042.670581	-31.346952	0.521147	63.050171	0.987858	0.001641	0.094694
545.000000	1042.670581	-33.509034	0.523240	63.321263	1.064792	0.001344	1.177972
555.000000	1042.670581	-35.833387	0.524784	62.790698	1.132445	0.001322	0.180749
565.000000	1042.670581	-39.927733	0.527823	63.410060	1.281664	0.001296	0.157423
575.000000	1042.670581	-43.584060	0.530424	63.280251	1.403047	0.001073	0.093074
585.000000	1042.670581	-46.312272	0.532183	63.790867	1.507886	0.001056	0.051375
595.000000	1042.670581	-50.589022	0.534471	63.205139	1.639024	0.001034	0.105214
605.000000	1042.670581	-56.745623	0.537656	63.185235	1.848866	0.000993	0.130005
615.000000	1042.670581	-61.113833	0.539693	63.432401	2.006553	0.000849	0.046765
625.000000	1042.670581	-64.218558	0.540934	63.077310	2.101506	0.000836	0.029599
635.000000	1042.670581	-67.708626	0.542159	63.118997	2.222201	0.000831	0.056609
645.000000	1042.670581	-71.445133	0.543607	62.531828	2.329228	0.000821	0.030006
655.000000	1042.670581	-74.691332	0.544875	62.965214	2.457655	0.000809	0.252730
665.000000	1042.670581	-78.940941	0.546358	63.005534	2.606222	0.000792	0.031759
675.000000	1042.670581	-84.456399	0.548243	62.689146	2.783884	0.000683	0.067610
685.000000	1042.670581	-91.106791	0.550027	62.933650	3.024618	0.000670	0.120755
695.000000	1042.670581	-97.857180	0.551911	62.764788	3.251104	0.000656	0.058515
705.000000	1042.670581	-106.256957	0.554006	62.533944	3.530538	0.000632	0.053056
715.000000	1042.670581	-118.228432	0.556516	62.158007	3.922376	0.000566	0.035327
725.000000	1042.670581	-129.811758	0.558661	61.665840	4.289037	0.000541	-0.001000
735.000000	1042.670581	-141.581727	0.560984	61.745497	4.703445	0.000528	0.014752
745.000000	1042.670581	-154.076062	0.562758	61.474840	5.112191	0.000506	0.014361
755.000000	1042.670581	-167.105045	0.564586	60.748668	5.496788	0.000458	0.012700
765.000000	1042.670581	-180.746473	0.566705	60.895642	5.982266	0.000448	0.008648
775.000000	1042.670581	-194.685129	0.567956	60.588371	6.425243	0.000446	0.005765
785.000000	1042.670581	-209.835563	0.569788	59.951214	6.874531	0.000437	0.036609
795.000000	1042.670581	-224.626853	0.571239	60.080644	7.393794	0.000416	-0.001000
805.000000	1042.670581	-243.529756	0.573074	59.401899	7.950895	0.000381	-0.001000
