Dividing Wavelength (nm)	Counts (n)	Blue Motor Position (mm): 0.000000	Red Motor Position (mm): 38.200000	
326.493990	1991.175111
326.888308	1991.175111
327.282561	1991.175111
327.676750	1969.195680
328.070874	1968.696606
328.464933	1975.111474
328.858929	1984.742598
329.252859	1996.720380
329.646726	2011.357370
330.040528	2025.822961
330.434265	2047.174768
330.827938	2068.271997
331.221547	2083.723134
331.615091	2105.052256
332.008571	2127.215688
332.401986	2147.155973
332.795338	2166.244302
333.188625	2188.533763
333.581847	2209.262988
333.975006	2224.676316
334.368100	2241.599469
334.761129	2259.092273
335.154095	2274.422422
335.546996	2300.187759
335.939833	2342.213338
336.332606	2357.556090
336.725315	2368.084540
337.117960	2376.089892
337.510540	2383.195398
337.903056	2394.885834
338.295508	2397.981103
338.687896	2408.743966
339.080220	2417.497930
339.472480	2417.823084
339.864676	2426.491348
340.256807	2426.377922
340.648875	2431.320774
341.040879	2432.966710
341.432818	2432.389498
341.824694	2431.875301
342.216506	2433.833789
342.608253	2433.909406
342.999937	2429.848757
343.391557	2429.470670
343.783113	2430.441092
344.174605	2429.206010
344.566033	2425.856163
344.957397	2425.415062
345.348697	2424.308529
345.739934	2421.563620
346.131106	2422.193765
346.522215	2419.363157
346.913260	2415.647826
347.304241	2418.528846
347.695159	2417.119843
348.086012	2413.160017
348.476802	2411.655233
348.867528	2411.640109
349.258191	2407.566857
349.648789	2407.198853
350.039324	2408.020561
350.429796	2410.780592
350.820203	2405.275652
351.210548	2406.261198
351.600828	2406.601476
351.991045	2405.222720
352.381198	2404.171640
352.771288	2406.931671
353.161314	2403.198697
353.551276	2406.172978
353.941175	2406.684655
354.331010	2406.644326
354.720782	2407.211455
355.110490	2408.330592
355.500135	2407.425704
355.889717	2408.960736
356.279235	2406.455282
356.668689	2408.484347
357.058080	2408.353277
357.447408	2407.201373
357.836672	2407.113153
358.225873	2411.299831
358.615010	2407.584501
359.004084	2414.604307
359.393095	2412.789492
359.782043	2413.124729
360.170927	2414.168248
360.559748	2415.904925
360.948505	2419.842066
361.337199	2417.785276
361.725830	2420.199988
362.114398	2420.484813
362.502903	2419.153949
362.891344	2422.287026
363.279722	2420.268044
363.668037	2421.803075
364.056289	2424.608477
364.444478	2426.665268
364.832603	2424.356420
365.220665	2429.584096
365.608665	2427.096287
365.996601	2429.004363
366.384474	2427.189548
366.772284	2427.933118
367.160031	2431.540064
367.547715	2431.373706
367.935336	2434.733635
368.322893	2431.313212
368.710388	2432.994437
369.097820	2437.725560
369.485189	2437.304623
369.872495	2439.018616
370.259738	2438.965683
370.646918	2444.987342
371.034035	2443.505243
371.421090	2448.760645
371.808081	2452.707869
372.195010	2456.360185
372.581875	2463.206072
372.968678	2470.220837
373.355418	2477.386837
373.742096	2486.755822
374.128710	2500.445075
374.515262	2512.949657
374.901751	2525.698735
375.288177	2544.945861
375.674540	2564.949159
376.060841	2586.484968
376.447079	2610.833742
376.833254	2636.629326
377.219367	2662.916422
377.605417	2698.179294
377.991404	2726.596278
378.377329	2766.071033
378.763191	2802.992444
379.148991	2851.700072
379.534727	2900.947104
379.920402	2948.712037
380.306013	3001.742455
380.691563	3066.785942
381.077049	3121.938686
381.462474	3180.171575
381.847835	3260.905653
382.233134	3330.077846
382.618371	3390.682598
383.003545	3478.343222
383.388657	3559.770459
383.773706	3656.880726
384.158693	3732.414855
384.543618	3829.986388
384.928480	3907.514293
385.313280	4017.441693
385.698017	4125.990339
386.082692	4246.700768
386.467305	4309.543791
386.851856	4441.853915
387.236344	4601.860138
387.620770	4661.164272
388.005133	4788.284528
388.389435	4939.015028
388.773674	5022.660373
389.157851	5158.763965
389.541965	5296.354698
389.926018	5320.572401
390.310008	5507.621894
390.693936	5630.555472
391.077802	5755.956694
391.461606	5885.897476
391.845348	6001.793603
392.229027	6126.534434
392.612645	6356.504311
392.996200	6473.058308
393.379694	6651.099259
393.763125	6882.636935
394.146494	6980.785679
394.529801	7125.809593
394.913047	7370.744135
395.296230	7370.010647
395.679351	7422.317660
396.062410	7704.304682
396.445408	7595.362827
396.828343	7754.330573
397.211217	7894.991368
397.594028	7771.367152
397.976778	7983.138463
398.359466	8155.240935
398.742092	8124.434444
399.124656	8278.192157
399.507158	8469.793812
399.889598	8493.560331
400.271977	8706.715439
400.654294	8740.783557
401.036549	8939.301675
401.418742	8973.039597
401.800874	9279.224158
402.182944	9356.721816
402.564952	9739.476463
402.946898	9553.067197
403.328783	9613.392164
403.710606	9817.891611
404.092367	10083.303320
404.474067	10451.877201
404.855705	10238.132278
405.237282	10182.432569
405.618797	10629.066197
406.000250	10880.924764
406.381642	11249.929664
406.762972	11195.459997
407.144240	10995.416930
407.525447	11254.083575
407.906593	11189.239213
408.287677	11460.289452
408.668700	11620.409101
409.049661	11593.592683
409.430560	11750.402815
409.811399	11715.273534
410.192176	11890.483877
410.572891	11971.512864
410.953545	12470.700520
411.334138	11930.639188
411.714669	12551.540463
412.095139	11845.683143
412.475547	12359.076771
412.855894	12196.839838
413.236180	12534.894573
413.616405	12209.039430
413.996568	12495.243378
414.376670	12462.261629
414.756711	12338.024913
415.136691	12634.467444
415.516609	12817.297491
415.896466	12892.907237
416.276262	13184.785004
416.655997	13621.754740
417.035670	13657.131037
417.415283	14321.759281
417.794834	14421.959775
418.174324	14166.695909
418.553753	14063.022059
418.933121	14565.778853
419.312428	14373.307599
419.691674	14279.015337
420.070859	14747.056225
420.449983	14401.361620
420.829045	14953.357884
421.208047	14695.976733
421.586988	15163.458053
421.965867	15422.343988
422.344686	15424.194092
