Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1070.980570	-0.551528	0.835480	35.894183	0.015443	0.680833	2.578337
405.000000	1070.980570	-0.906130	0.941243	39.064090	0.031109	0.296319	2.299227
415.000000	1070.980570	-1.253972	0.980869	41.642421	0.047825	0.134624	1.771822
425.000000	1070.980570	-1.909620	1.014203	46.017646	0.083217	0.066938	1.333522
435.000000	1070.980570	-2.897848	1.038015	50.362132	0.141450	0.033669	5.173888
445.000000	1070.980570	-4.390566	1.058462	52.645620	0.228442	0.022760	2.409922
455.000000	1070.980570	-6.321644	1.073977	55.097979	0.349284	0.015619	0.516865
465.000000	1070.980570	-8.589737	1.086721	56.786926	0.494954	0.011185	0.914138
475.000000	1070.980570	-11.443848	1.097833	57.303919	0.672220	0.008214	0.553952
485.000000	1070.980570	-14.466555	1.106928	57.634707	0.861761	0.007626	-0.001000
495.000000	1070.980570	-18.122612	1.114869	57.465875	1.084109	0.005828	0.371165
505.000000	1070.980570	-21.918367	1.121917	58.436832	1.341757	0.005399	0.165586
515.000000	1070.980570	-25.686854	1.127801	58.750719	1.589188	0.004363	0.173100
525.000000	1070.980570	-30.251806	1.133292	58.743843	1.880502	0.004103	0.103038
535.000000	1070.980570	-33.806987	1.137451	58.449730	2.098650	0.003892	0.111163
545.000000	1070.980570	-36.138785	1.139910	58.607193	2.254309	0.003341	-0.001000
555.000000	1070.980570	-38.202317	1.141663	58.612978	2.386931	0.003265	0.097016
565.000000	1070.980570	-42.211535	1.145157	59.204624	2.672208	0.003125	0.175323
575.000000	1070.980570	-45.754399	1.147716	58.569185	2.871804	0.003030	0.088790
585.000000	1070.980570	-48.452227	1.149726	58.726181	3.054627	0.002944	0.080083
595.000000	1070.980570	-52.283196	1.152123	58.301868	3.279153	0.002856	-0.001000
605.000000	1070.980570	-57.722223	1.155444	57.765906	3.597342	0.002484	0.127636
615.000000	1070.980570	-61.322612	1.157290	57.877892	3.835252	0.002409	0.135244
625.000000	1070.980570	-63.468016	1.158450	58.082580	3.987461	0.002372	0.057337
635.000000	1070.980570	-65.862035	1.159722	58.101927	4.143791	0.002313	0.103825
645.000000	1070.980570	-68.730606	1.160699	57.619990	4.292016	0.002293	0.885317
655.000000	1070.980570	-70.775113	1.161685	57.777459	4.435534	0.002259	0.072906
665.000000	1070.980570	-72.903043	1.162565	57.941175	4.585308	0.002237	0.080843
675.000000	1070.980570	-75.912757	1.163729	57.394474	4.734294	0.002198	0.334090
685.000000	1070.980570	-78.977898	1.164948	57.196510	4.913602	0.002140	0.192382
695.000000	1070.980570	-80.861891	1.165804	57.829973	5.090271	0.002110	0.098825
705.000000	1070.980570	-84.037789	1.166878	57.489374	5.263880	0.002081	-0.001000
715.000000	1070.980570	-86.892182	1.167679	57.284529	5.427000	0.002053	0.101990
725.000000	1070.980570	-89.057414	1.168487	57.493999	5.586435	0.002006	0.079970
735.000000	1070.980570	-91.135380	1.169113	57.112608	5.681906	0.001999	0.066946
745.000000	1070.980570	-93.288852	1.169673	56.863976	5.793619	0.001980	0.333534
755.000000	1070.980570	-93.775957	1.170061	56.927539	5.832315	0.001969	0.065174
765.000000	1070.980570	-95.009275	1.170374	57.013624	5.919538	0.001948	0.061424
775.000000	1070.980570	-96.041001	1.170583	56.827726	5.965373	0.001813	0.050698
785.000000	1070.980570	-96.891279	1.170823	56.948654	6.032229	0.001796	0.051398
795.000000	1070.980570	-97.543481	1.170866	56.885855	6.066359	0.001796	0.257431
805.000000	1070.980570	-97.615488	1.170822	56.852681	6.067069	0.001803	0.065797
