Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1088.273430	-0.206053	0.079422	26.719438	0.000402	0.356509	0.389425
800.000000	1088.273430	-13.169491	0.614323	53.147206	0.395101	0.007693	0.218547
790.000000	1088.273430	-25.358374	0.660207	56.091195	0.862895	0.004178	0.085176
780.000000	1088.273430	-36.051388	0.681237	57.235459	1.291658	0.002899	0.206588
770.000000	1088.273430	-46.456035	0.696281	58.038191	1.725053	0.002150	0.152098
760.000000	1088.273430	-56.438692	0.706853	58.449007	2.142621	0.001778	0.035862
750.000000	1088.273430	-66.712611	0.715405	58.233763	2.553858	0.001474	0.064633
740.000000	1088.273430	-75.692638	0.722031	58.902304	2.958040	0.001234	-0.001000
730.000000	1088.273430	-85.169299	0.727920	58.140655	3.312137	0.001187	0.032256
720.000000	1088.273430	-94.756802	0.732800	58.517763	3.733753	0.001015	0.025974
710.000000	1088.273430	-103.446167	0.736903	58.961286	4.130035	0.000982	-0.001000
700.000000	1088.273430	-112.836223	0.740847	58.972659	4.529912	0.000950	0.021412
690.000000	1088.273430	-121.922966	0.744440	58.316489	4.863720	0.000829	1.140171
680.000000	1088.273430	-130.335229	0.747306	59.057553	5.285643	0.000805	-0.001000
670.000000	1088.273430	-137.717314	0.749837	58.751358	5.574876	0.000797	-0.001000
660.000000	1088.273430	-144.997092	0.751997	58.162007	5.827427	0.000779	-0.001000
650.000000	1088.273430	-151.900179	0.754182	58.767225	6.186313	0.000682	0.036507
640.000000	1088.273430	-159.179837	0.756134	58.824420	6.505888	0.000663	-0.001000
630.000000	1088.273430	-168.429295	0.758147	58.612035	6.877331	0.000658	0.138976
620.000000	1088.273430	-176.035976	0.759795	58.061750	7.135924	0.000664	0.032122
610.000000	1088.273430	-182.173262	0.761854	58.830171	7.502714	0.000633	0.016341
600.000000	1088.273430	-189.456899	0.763365	58.774041	7.810705	0.000568	0.095209
590.000000	1088.273430	-195.991433	0.764591	57.945964	7.979058	0.000562	0.140192
580.000000	1088.273430	-201.271656	0.765806	58.126274	8.232573	0.000556	1.500440
570.000000	1088.273430	-206.283819	0.766718	58.050996	8.436697	0.000551	-0.001000
560.000000	1088.273430	-211.276166	0.767619	58.119629	8.661261	0.000547	-0.001000
550.000000	1088.273430	-215.434279	0.768629	58.826180	8.950851	0.000538	-0.001000
540.000000	1088.273430	-221.450731	0.769675	58.466862	9.157069	0.000534	0.019913
530.000000	1088.273430	-226.019181	0.770534	57.587175	9.215620	0.000523	-0.001000
520.000000	1088.273430	-230.868917	0.771029	57.532862	9.410536	0.000525	0.020517
510.000000	1088.273430	-235.582483	0.771934	57.906064	9.676303	0.000514	0.017800
500.000000	1088.273430	-241.264372	0.772755	57.487079	9.848441	0.000472	0.148424
490.000000	1088.273430	-246.275229	0.773441	57.460026	10.057169	0.000466	0.072491
480.000000	1088.273430	-250.352440	0.773834	57.362265	10.211461	0.000465	0.069893
470.000000	1088.273430	-256.130628	0.774360	57.402091	10.461504	0.000461	0.019204
460.000000	1088.273430	-260.196261	0.774646	57.356114	10.622970	0.000458	0.016467
450.000000	1088.273430	-266.242028	0.774956	56.857025	10.779524	0.000454	-0.001000
440.000000	1088.273430	-268.321615	0.774769	57.011358	10.890584	0.000451	0.008924
430.000000	1088.273430	-271.316162	0.774459	56.891950	10.984672	0.000443	0.015848
420.000000	1088.273430	-273.804614	0.773612	56.710680	11.038017	0.000441	0.161889
410.000000	1088.273430	-274.158032	0.771689	56.887297	11.059118	0.000482	-0.001000
400.000000	1088.273430	-278.055778	0.768747	55.845064	10.968879	0.000476	0.014776
