Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1042.670581	-0.363548	0.369755	53.522629	0.006900	0.132438	6.528604
800.000000	1042.670581	-16.902723	0.502972	66.079272	0.538789	0.002532	0.178150
790.000000	1042.670581	-31.993811	0.521780	66.757182	1.068820	0.001579	0.512331
780.000000	1042.670581	-45.411629	0.531914	66.446396	1.539333	0.001043	-0.001000
770.000000	1042.670581	-57.342624	0.538153	65.240103	1.930862	0.000966	-0.001000
760.000000	1042.670581	-68.565309	0.542979	65.331067	2.332704	0.000822	0.056276
750.000000	1042.670581	-80.136714	0.547073	63.761843	2.680964	0.000687	0.012879
740.000000	1042.670581	-89.827591	0.549835	63.315663	2.999207	0.000658	0.021821
730.000000	1042.670581	-98.864104	0.552329	63.699309	3.335988	0.000651	-0.001000
720.000000	1042.670581	-108.712526	0.554956	63.339766	3.664946	0.000565	-0.001000
710.000000	1042.670581	-118.657489	0.556886	62.855023	3.983403	0.000551	0.087920
700.000000	1042.670581	-126.686090	0.558473	63.377060	4.300471	0.000540	0.028347
690.000000	1042.670581	-136.407974	0.560084	62.653817	4.590853	0.000520	-0.001000
680.000000	1042.670581	-142.131006	0.561493	62.663175	4.796213	0.000519	0.005922
670.000000	1042.670581	-150.749763	0.562707	62.703516	5.101329	0.000503	-0.001000
660.000000	1042.670581	-156.654325	0.563867	62.959844	5.333783	0.000458	0.074219
650.000000	1042.670581	-165.788018	0.564574	61.270929	5.500233	0.000450	0.008630
640.000000	1042.670581	-172.536870	0.565446	61.894420	5.791318	0.000452	-0.001000
630.000000	1042.670581	-180.233618	0.566487	61.521122	6.024245	0.000441	-0.001000
620.000000	1042.670581	-187.764046	0.567379	61.130288	6.245902	0.000432	0.009370
610.000000	1042.670581	-191.839703	0.567902	61.221281	6.396860	0.000426	0.015490
600.000000	1042.670581	-197.349229	0.568551	61.317808	6.598489	0.000424	0.016600
590.000000	1042.670581	-202.072170	0.568953	61.198967	6.748077	0.000425	-0.001000
580.000000	1042.670581	-205.387228	0.569645	61.445593	6.894799	0.000415	0.061584
570.000000	1042.670581	-210.369034	0.570085	61.141695	7.032534	0.000423	0.008259
560.000000	1042.670581	-213.581008	0.570313	61.797892	7.219423	0.000423	0.014953
550.000000	1042.670581	-218.573120	0.570597	60.734272	7.264620	0.000419	0.021269
540.000000	1042.670581	-220.987289	0.571019	60.696308	7.345702	0.000412	-0.001000
530.000000	1042.670581	-225.573515	0.570982	60.824677	7.513521	0.000406	0.008402
520.000000	1042.670581	-226.935395	0.571505	61.003029	7.587983	0.000383	0.012790
510.000000	1042.670581	-231.664909	0.571813	60.588776	7.697665	0.000378	-0.001000
500.000000	1042.670581	-236.053330	0.572326	59.897117	7.760899	0.000379	0.015648
490.000000	1042.670581	-238.685221	0.572466	60.530588	7.932365	0.000378	0.007483
480.000000	1042.670581	-241.863448	0.572706	59.655695	7.925134	0.000371	0.012728
470.000000	1042.670581	-245.750935	0.572822	60.035146	8.105372	0.000370	0.003561
460.000000	1042.670581	-250.499232	0.573093	59.692404	8.218707	0.000368	0.120424
450.000000	1042.670581	-251.596158	0.573309	59.567915	8.240581	0.000369	0.042090
440.000000	1042.670581	-255.840497	0.573376	59.519799	8.373805	0.000363	0.003889
430.000000	1042.670581	-257.257326	0.573528	59.624600	8.437249	0.000366	0.019976
420.000000	1042.670581	-260.980333	0.573504	59.008342	8.470532	0.000362	-0.001000
410.000000	1042.670581	-260.110480	0.573701	59.350806	8.494214	0.000360	-0.001000
400.000000	1042.670581	-262.789651	0.573646	59.309272	8.574878	0.000366	-0.001000
