Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1068.678458	-0.653910	0.932606	33.894406	0.019342	0.412047	3.038661
405.000000	1068.678458	-1.079484	0.991589	40.582215	0.040648	0.138986	2.473720
415.000000	1068.678458	-1.482352	1.014730	44.028506	0.061971	0.091214	2.101485
425.000000	1068.678458	-2.247830	1.037495	47.911292	0.104554	0.046580	1.541399
435.000000	1068.678458	-3.352559	1.056264	50.979690	0.168927	0.032306	2.246121
445.000000	1068.678458	-4.997551	1.073181	52.661807	0.264289	0.022078	0.958030
455.000000	1068.678458	-7.173087	1.087094	53.572225	0.390900	0.015666	0.500822
465.000000	1068.678458	-10.043975	1.099446	54.516665	0.563329	0.011580	0.627939
475.000000	1068.678458	-13.855232	1.111138	54.628364	0.786960	0.008647	0.348930
485.000000	1068.678458	-18.190849	1.120420	55.104314	1.050926	0.007763	0.308182
495.000000	1068.678458	-23.542151	1.129545	55.292920	1.375854	0.006055	0.145037
505.000000	1068.678458	-29.360928	1.136810	55.141417	1.722220	0.005478	-0.001000
515.000000	1068.678458	-35.427113	1.143159	55.093152	2.087819	0.004526	0.435355
525.000000	1068.678458	-42.132600	1.148772	54.956985	2.489017	0.004156	0.155750
535.000000	1068.678458	-47.500923	1.152646	54.779126	2.806506	0.003919	0.109899
545.000000	1068.678458	-50.609709	1.154697	54.725533	2.992572	0.003783	0.262438
555.000000	1068.678458	-53.808501	1.156673	54.916912	3.198310	0.003409	0.112251
565.000000	1068.678458	-59.412363	1.159846	55.089099	3.552185	0.003233	0.047531
575.000000	1068.678458	-64.105676	1.162112	54.718670	3.814458	0.003106	-0.001000
585.000000	1068.678458	-67.989879	1.163986	54.362695	4.025744	0.003004	0.139771
595.000000	1068.678458	-72.832946	1.166136	54.648853	4.343213	0.002899	0.174453
605.000000	1068.678458	-79.591927	1.168692	54.069785	4.706268	0.002756	0.272075
615.000000	1068.678458	-83.758887	1.170331	54.228614	4.974176	0.002681	0.077528
625.000000	1068.678458	-86.803802	1.171315	54.006148	5.138171	0.002504	0.074988
635.000000	1068.678458	-89.865454	1.172209	53.789058	5.302062	0.002453	0.074111
645.000000	1068.678458	-92.676569	1.173075	53.676620	5.460517	0.002413	0.078947
655.000000	1068.678458	-95.131847	1.173849	53.596794	5.600539	0.002371	0.128710
665.000000	1068.678458	-98.096585	1.174552	53.365656	5.753619	0.002340	0.201150
675.000000	1068.678458	-100.755408	1.175344	53.548782	5.933842	0.002304	0.061459
685.000000	1068.678458	-103.848054	1.176096	53.151269	6.074458	0.002264	0.070562
695.000000	1068.678458	-106.513914	1.176698	52.985161	6.214104	0.002242	-0.001000
705.000000	1068.678458	-109.119294	1.177314	53.073103	6.380006	0.002213	0.106343
715.000000	1068.678458	-111.928863	1.178010	52.938062	6.531485	0.002172	0.164292
725.000000	1068.678458	-114.100177	1.178492	53.006599	6.669539	0.002151	0.056003
735.000000	1068.678458	-116.034702	1.178959	52.696082	6.745560	0.002121	0.055530
745.000000	1068.678458	-117.607000	1.179103	52.709896	6.839591	0.002113	0.062183
755.000000	1068.678458	-118.979034	1.179405	52.648284	6.913066	0.002100	0.231738
765.000000	1068.678458	-120.091986	1.179648	52.687245	6.984332	0.002084	0.054232
775.000000	1068.678458	-120.792579	1.179701	52.663611	7.022240	0.002081	0.106366
785.000000	1068.678458	-121.132098	1.179790	52.510980	7.022101	0.002076	0.043154
795.000000	1068.678458	-121.611434	1.179839	52.584202	7.060008	0.002071	0.052742
805.000000	1068.678458	-122.075261	1.179864	52.342372	7.054493	0.002065	0.108816
