Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
400.000000	1124.613056	-0.031024	0.062941	25.836097	4.485943E-5	1.945905	2.104742
410.000000	1124.613056	-0.046137	0.098029	25.821948	0.000104	1.881998	2.245874
420.000000	1124.613056	-0.074466	0.137515	26.927890	0.000245	1.597638	2.040459
430.000000	1124.613056	-0.119903	0.213625	0.000000	0.002485	1.577724	2.496733
440.000000	1124.613056	-0.177229	0.291917	28.704822	0.001321	1.505521	2.141168
450.000000	1124.613056	-0.258002	0.382203	31.116879	0.002728	1.023231	2.319676
460.000000	1124.613056	-0.350916	0.443240	32.026053	0.004429	0.707487	2.130697
470.000000	1124.613056	-0.459165	0.491071	35.493336	0.007116	0.374971	2.172671
480.000000	1124.613056	-0.562764	0.575175	61.123555	0.017593	0.115150	19.681489
490.000000	1124.613056	-0.688361	0.540084	39.745591	0.013139	0.202052	1.802659
500.000000	1124.613056	-0.823903	0.559379	42.373001	0.017365	0.147481	1.337687
510.000000	1124.613056	-0.952547	0.574229	45.564419	0.022161	0.103405	1.660580
520.000000	1124.613056	-1.098817	0.609794	62.490861	0.037232	0.060321	1.598397
530.000000	1124.613056	-1.231956	0.594730	49.692975	0.032375	0.070719	1.494439
540.000000	1124.613056	-1.323917	0.600110	49.373657	0.034881	0.056681	1.271744
550.000000	1124.613056	-1.376436	0.600796	49.783150	0.036607	0.056657	1.376756
560.000000	1124.613056	-1.471203	0.604685	51.230102	0.040525	0.055237	1.184675
570.000000	1124.613056	-1.596250	0.611185	51.803239	0.044939	0.044722	1.329958
580.000000	1124.613056	-1.679594	0.615282	53.117609	0.048811	0.045682	1.504650
590.000000	1124.613056	-1.764806	0.618216	53.620385	0.052019	0.044896	2.935345
600.000000	1124.613056	-1.907527	0.622633	54.422549	0.057475	0.035958	3.833463
610.000000	1124.613056	-2.054802	0.639460	64.059609	0.074845	0.029927	3.322659
620.000000	1124.613056	-2.131109	0.640868	63.710574	0.077372	0.023962	17.472259
630.000000	1124.613056	-2.209610	0.629610	54.154260	0.066991	0.035861	0.760270
640.000000	1124.613056	-2.284608	0.631722	54.635176	0.070114	0.028640	6.352929
650.000000	1124.613056	-2.370210	0.633665	55.227930	0.073757	0.028952	1.098992
660.000000	1124.613056	-2.451765	0.636537	56.154001	0.077926	0.028828	1.528285
670.000000	1124.613056	-2.557285	0.638130	55.636947	0.080732	0.028480	2.653792
680.000000	1124.613056	-2.670558	0.640749	56.161168	0.085452	0.022827	1.059556
690.000000	1124.613056	-2.793023	0.642711	56.294646	0.089857	0.023014	2.031755
700.000000	1124.613056	-2.934545	0.644682	57.459778	0.096660	0.022087	2.311965
710.000000	1124.613056	-3.109862	0.647994	57.038684	0.102206	0.022180	0.646869
720.000000	1124.613056	-3.294951	0.651683	56.964209	0.108764	0.017948	1.131148
730.000000	1124.613056	-3.454397	0.653645	58.382426	0.117218	0.017538	1.291717
740.000000	1124.613056	-3.609049	0.655712	58.305021	0.122690	0.017911	0.729638
750.000000	1124.613056	-3.743995	0.658000	58.994960	0.129233	0.017630	1.428098
760.000000	1124.613056	-3.888138	0.659540	59.185582	0.134957	0.017594	1.339852
770.000000	1124.613056	-3.999436	0.661108	59.502387	0.139895	0.013944	1.244238
780.000000	1124.613056	-4.129798	0.662502	59.256537	0.144161	0.013891	1.069289
790.000000	1124.613056	-4.231676	0.670429	65.759006	0.165889	0.010934	0.831729
800.000000	1124.613056	-4.331494	0.664624	60.509881	0.154895	0.013676	0.825287
810.000000	1124.613056	-4.420845	0.665626	60.590144	0.158538	0.013593	3.124365
