Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
760.000000	1053.797256	-45.414644	0.862268	47.188141	1.753533	0.005296	0.101267
740.000000	1053.797256	-45.359188	0.862280	47.344046	1.757202	0.005310	0.091676
720.000000	1053.797256	-45.258871	0.862465	47.263321	1.750703	0.005288	0.131514
700.000000	1053.797256	-45.125149	0.862632	47.277410	1.746388	0.005269	0.055060
680.000000	1053.797256	-45.062112	0.862685	47.052961	1.735776	0.005309	0.094244
660.000000	1053.797256	-44.655559	0.862550	47.120561	1.722317	0.005331	0.126852
640.000000	1053.797256	-43.941966	0.862167	47.318919	1.701173	0.005379	0.129370
620.000000	1053.797256	-42.773606	0.861305	47.341336	1.655069	0.005463	0.307219
600.000000	1053.797256	-40.179007	0.858825	47.572419	1.557765	0.005748	0.091312
580.000000	1053.797256	-37.432041	0.856044	47.504190	1.444489	0.006026	0.114876
560.000000	1053.797256	-33.966559	0.852627	47.826532	1.314385	0.006393	66.373206
540.000000	1053.797256	-28.782411	0.847158	48.671268	1.126178	0.007268	2.998912
520.000000	1053.797256	-22.938897	0.840270	49.724324	0.909501	0.008369	0.237197
500.000000	1053.797256	-18.532758	0.834016	51.198584	0.750958	0.009892	0.370563
480.000000	1053.797256	-13.590016	0.824700	52.708805	0.560586	0.011774	0.366077
460.000000	1053.797256	-8.468919	0.808928	54.383404	0.353547	0.017104	0.615949
440.000000	1053.797256	-4.792891	0.787577	55.724004	0.199607	0.024086	0.999616
420.000000	1053.797256	-2.310597	0.757428	56.813522	0.094354	0.044381	3.583870
400.000000	1053.797256	-0.889398	0.716787	57.861159	0.035004	0.091879	5.613858
380.000000	1053.797256	-0.306147	0.667764	56.939476	0.011046	0.243108	24.217501
360.000000	1053.797256	-0.103398	0.612450	53.059127	0.003188	0.808074	18.123541
