Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1070.980570	-0.087643	0.518810	31.894134	0.001354	3.344476	10.193556
800.000000	1070.980570	-0.254158	0.816906	40.227084	0.007799	1.812542	9.551089
790.000000	1070.980570	-0.527579	0.945831	41.281927	0.019234	0.398975	0.699985
780.000000	1070.980570	-0.830144	0.987205	45.372348	0.034719	0.099331	-0.001000
770.000000	1070.980570	-1.172414	1.004990	50.915295	0.056016	0.073049	-0.001000
760.000000	1070.980570	-1.593283	1.019718	50.129067	0.076047	0.053786	1.404600
750.000000	1070.980570	-2.025801	1.033632	54.412542	0.106385	0.034875	0.953521
740.000000	1070.980570	-2.578618	1.042949	54.878363	0.137806	0.033838	2.779010
730.000000	1070.980570	-3.199156	1.051916	58.433776	0.183611	0.023485	1.338029
720.000000	1070.980570	-3.918356	1.060435	57.351354	0.222510	0.022725	0.528810
710.000000	1070.980570	-4.687344	1.068628	62.503242	0.292331	0.016884	-0.001000
700.000000	1070.980570	-5.665498	1.075267	58.919153	0.335142	0.016611	0.338308
690.000000	1070.980570	-6.730635	1.082568	60.459179	0.411331	0.012079	-0.001000
680.000000	1070.980570	-8.012519	1.088738	59.439994	0.484161	0.011489	0.489920
670.000000	1070.980570	-9.327557	1.094217	58.718042	0.559579	0.009015	0.283025
660.000000	1070.980570	-10.717710	1.099285	60.345140	0.663855	0.008735	-0.001000
650.000000	1070.980570	-12.380476	1.104524	59.907391	0.764911	0.008292	0.291528
640.000000	1070.980570	-14.225058	1.110238	59.859189	0.882713	0.006670	0.418710
630.000000	1070.980570	-16.682958	1.115837	60.633881	1.053920	0.006397	0.467267
620.000000	1070.980570	-19.248421	1.120709	59.566018	1.199789	0.006134	0.518717
610.000000	1070.980570	-21.935531	1.125724	59.832479	1.379544	0.005116	0.168643
600.000000	1070.980570	-24.944906	1.130100	59.442042	1.564627	0.004868	-0.001000
590.000000	1070.980570	-27.793967	1.133662	59.524076	1.751239	0.004719	0.116335
580.000000	1070.980570	-30.761819	1.137260	59.209585	1.934115	0.004488	-0.001000
570.000000	1070.980570	-33.685212	1.140662	58.977229	2.115920	0.003926	0.300815
560.000000	1070.980570	-36.488670	1.143183	58.970696	2.296828	0.003851	0.361984
550.000000	1070.980570	-39.101584	1.145770	59.327277	2.481787	0.003732	0.165245
540.000000	1070.980570	-42.229576	1.148021	58.496005	2.647959	0.003637	0.502726
530.000000	1070.980570	-44.720579	1.150054	58.611788	2.814680	0.003548	0.186250
520.000000	1070.980570	-47.539440	1.152075	58.326790	2.982781	0.003469	-0.001000
510.000000	1070.980570	-50.574391	1.154225	58.071995	3.165238	0.003329	0.387246
500.000000	1070.980570	-53.736112	1.156166	57.499930	3.335587	0.003079	-0.001000
490.000000	1070.980570	-56.402751	1.157753	57.875542	3.528822	0.003001	0.063390
480.000000	1070.980570	-59.098326	1.159082	57.079591	3.650805	0.002969	2.349809
470.000000	1070.980570	-61.861869	1.160443	56.914846	3.814968	0.002920	0.177660
460.000000	1070.980570	-64.379857	1.162041	57.285030	4.001574	0.002867	0.355601
450.000000	1070.980570	-67.021214	1.163442	57.075619	4.155528	0.002803	-0.001000
440.000000	1070.980570	-69.905088	1.164137	56.716588	4.309643	0.002768	0.157837
430.000000	1070.980570	-70.846753	1.164857	56.822957	4.378596	0.002768	0.114625
420.000000	1070.980570	-72.529833	1.165553	57.007418	4.499855	0.002734	0.130322
410.000000	1070.980570	-74.108128	1.166161	56.401304	4.551263	0.002738	0.203411
400.000000	1070.980570	-75.781435	1.167083	56.179939	4.639427	0.002676	0.048750
