Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1068.678458	-0.404368	0.921018	37.274425	0.012990	0.578499	3.618575
405.000000	1068.678458	-0.629605	0.964254	41.753966	0.023720	0.231087	3.135521
415.000000	1068.678458	-0.851974	0.986275	44.891179	0.035297	0.113239	2.855797
425.000000	1068.678458	-1.284517	1.007979	48.122070	0.058303	0.075700	2.268056
435.000000	1068.678458	-1.930162	1.027170	51.433616	0.095419	0.050738	1.520149
445.000000	1068.678458	-2.914451	1.044881	53.679105	0.152961	0.034364	1.717265
455.000000	1068.678458	-4.236579	1.059436	55.052606	0.231217	0.023662	1.449605
465.000000	1068.678458	-5.899020	1.071594	56.026248	0.331402	0.016834	0.651350
475.000000	1068.678458	-8.018389	1.083005	57.041123	0.463510	0.012291	2.132217
485.000000	1068.678458	-10.433116	1.092663	56.821346	0.606129	0.011224	1.525188
495.000000	1068.678458	-13.424593	1.101140	57.200689	0.791221	0.008494	-0.001000
505.000000	1068.678458	-16.617205	1.109164	57.387806	0.989752	0.006726	1.215556
515.000000	1068.678458	-20.094389	1.115166	57.236882	1.200172	0.006228	0.293378
525.000000	1068.678458	-23.951381	1.120963	57.472247	1.443886	0.005793	-0.001000
535.000000	1068.678458	-27.051382	1.125648	57.479257	1.637783	0.004865	0.222005
545.000000	1068.678458	-28.993523	1.127760	57.540609	1.760536	0.004720	0.257801
555.000000	1068.678458	-30.717019	1.129708	57.212289	1.857751	0.004612	-0.001000
565.000000	1068.678458	-33.966464	1.132999	57.315508	2.063977	0.004414	0.193675
575.000000	1068.678458	-36.617137	1.135760	57.376666	2.232848	0.004227	0.114792
585.000000	1068.678458	-38.834604	1.137698	57.243253	2.366590	0.004109	0.146974
595.000000	1068.678458	-41.764905	1.140205	56.832053	2.532449	0.003633	0.233363
605.000000	1068.678458	-45.850889	1.143167	56.928092	2.792139	0.003485	0.068324
615.000000	1068.678458	-48.819515	1.145119	56.729481	2.967602	0.003385	0.203667
625.000000	1068.678458	-50.765011	1.146175	56.766998	3.090754	0.003325	0.175100
635.000000	1068.678458	-52.824208	1.147555	56.783766	3.220948	0.003244	0.538373
645.000000	1068.678458	-54.453723	1.148608	56.613010	3.313359	0.003186	0.080114
655.000000	1068.678458	-56.305641	1.149518	56.530129	3.423740	0.003138	0.257761
665.000000	1068.678458	-58.304618	1.150531	56.447472	3.543226	0.003092	0.240816
675.000000	1068.678458	-60.563212	1.151804	56.124912	3.663500	0.003039	0.199929
685.000000	1068.678458	-62.887136	1.153069	56.233674	3.815632	0.002970	0.122878
695.000000	1068.678458	-65.288536	1.154000	55.948932	3.944459	0.002920	0.522528
705.000000	1068.678458	-67.443531	1.155074	56.128831	4.091561	0.002874	0.098868
715.000000	1068.678458	-70.034280	1.156266	56.054054	4.247452	0.002638	0.084928
725.000000	1068.678458	-72.722108	1.157120	55.445788	4.365825	0.002591	0.050762
735.000000	1068.678458	-74.547031	1.157787	55.465447	4.479550	0.002564	0.063846
745.000000	1068.678458	-76.017799	1.158360	55.602101	4.581452	0.002522	0.101814
755.000000	1068.678458	-77.223128	1.158917	55.627094	4.658422	0.002499	0.102445
765.000000	1068.678458	-78.404427	1.159182	55.228129	4.696839	0.002491	0.120006
775.000000	1068.678458	-79.093411	1.159622	55.410072	4.755526	0.002462	0.055044
785.000000	1068.678458	-79.641519	1.159790	55.520149	4.798688	0.002458	0.081316
795.000000	1068.678458	-80.453759	1.160062	55.388255	4.837248	0.002445	0.044836
805.000000	1068.678458	-81.029157	1.160120	55.283635	4.862883	0.002435	-0.001000
