Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	995.149372	-0.431854	0.384703	58.066666	0.009694	0.091787	2.936102
800.000000	995.149372	-21.611576	0.508927	65.535982	0.724326	0.002055	0.150487
790.000000	995.149372	-40.771459	0.526338	65.260954	1.407298	0.001307	-0.001000
780.000000	995.149372	-57.623312	0.535593	63.934959	1.982819	0.001042	0.040682
770.000000	995.149372	-72.272376	0.541876	63.475078	2.497970	0.000859	0.082662
760.000000	995.149372	-86.419403	0.546082	63.328552	3.003175	0.000818	0.019186
750.000000	995.149372	-101.205567	0.549780	62.154744	3.475195	0.000701	0.060092
740.000000	995.149372	-112.929081	0.552340	61.536963	3.857094	0.000685	0.118695
730.000000	995.149372	-124.942747	0.554910	62.095288	4.326174	0.000657	-0.001000
720.000000	995.149372	-139.253348	0.557045	59.967556	4.674378	0.000592	0.008583
710.000000	995.149372	-150.941730	0.558738	60.029342	5.087364	0.000582	0.006220
700.000000	995.149372	-160.581358	0.560379	60.070554	5.431878	0.000563	-0.001000
690.000000	995.149372	-172.334814	0.561725	59.757625	5.813020	0.000549	0.300492
680.000000	995.149372	-182.671755	0.563046	58.875958	6.085057	0.000539	0.012729
670.000000	995.149372	-190.628480	0.563936	59.633975	6.442035	0.000510	-0.001000
660.000000	995.149372	-201.312805	0.564702	58.185588	6.646882	0.000499	0.007761
650.000000	995.149372	-208.271187	0.565695	59.726363	7.071138	0.000485	0.006534
640.000000	995.149372	-220.573886	0.566392	57.383452	7.203928	0.000484	0.003990
630.000000	995.149372	-226.800026	0.567251	57.267296	7.403499	0.000467	-0.001000
620.000000	995.149372	-235.174531	0.567843	57.864021	7.764951	0.000469	-0.001000
610.000000	995.149372	-243.169779	0.568365	57.466874	7.981159	0.000462	0.026455
600.000000	995.149372	-249.876375	0.568782	57.278008	8.180328	0.000467	-0.001000
590.000000	995.149372	-254.800055	0.569504	57.120525	8.329141	0.000453	0.111976
580.000000	995.149372	-261.052276	0.569657	56.684735	8.470691	0.000446	0.010188
570.000000	995.149372	-266.606080	0.570094	56.493358	8.628304	0.000445	0.003504
560.000000	995.149372	-272.451408	0.570451	56.011494	8.747751	0.000444	-0.001000
550.000000	995.149372	-275.948216	0.570722	56.136206	8.883973	0.000436	-0.001000
540.000000	995.149372	-278.212575	0.571094	56.420811	9.008146	0.000435	0.004708
530.000000	995.149372	-282.282469	0.571110	56.638154	9.175383	0.000433	-0.001000
520.000000	995.149372	-287.897279	0.571337	55.339224	9.146912	0.000437	0.009570
510.000000	995.149372	-294.216555	0.571488	54.830267	9.264160	0.000417	-0.001000
500.000000	995.149372	-293.434030	0.571880	56.358330	9.503540	0.000411	0.010779
490.000000	995.149372	-298.724475	0.571998	55.342000	9.502372	0.000410	0.011056
480.000000	995.149372	-303.674972	0.572241	55.496511	9.690927	0.000405	-0.001000
470.000000	995.149372	-305.554421	0.572372	55.958446	9.834321	0.000409	0.007861
460.000000	995.149372	-310.355010	0.572517	55.728267	9.950266	0.000405	0.007589
450.000000	995.149372	-312.846537	0.572726	54.875925	9.880343	0.000400	0.820814
440.000000	995.149372	-316.320593	0.572866	55.031448	10.020816	0.000404	0.007425
430.000000	995.149372	-317.162818	0.572753	54.802870	10.003797	0.000401	-0.001000
420.000000	995.149372	-319.450749	0.572762	55.169252	10.143480	0.000400	-0.001000
410.000000	995.149372	-323.281068	0.572739	54.560566	10.151448	0.000404	0.005521
400.000000	995.149372	-324.578301	0.572967	54.971852	10.273100	0.000395	0.004424
