Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1053.550606	-0.510136	0.837815	35.711265	0.014487	0.773595	5.573277
405.000000	1053.550606	-0.813003	0.947679	38.970615	0.028499	0.305422	3.241198
415.000000	1053.550606	-1.119778	0.983778	41.462035	0.043353	0.180317	2.017703
425.000000	1053.550606	-1.680930	1.017164	44.898488	0.072865	0.071101	1.419930
435.000000	1053.550606	-2.526497	1.041041	48.126335	0.120147	0.047582	2.652839
445.000000	1053.550606	-3.813091	1.061226	50.994778	0.195864	0.032118	2.468750
455.000000	1053.550606	-5.499983	1.077266	52.631401	0.295988	0.022213	1.069848
465.000000	1053.550606	-7.628207	1.090539	54.180777	0.427812	0.015758	0.597635
475.000000	1053.550606	-10.426854	1.102503	55.056769	0.600743	0.011583	0.889233
485.000000	1053.550606	-13.533445	1.111966	55.760991	0.796480	0.008768	0.736671
495.000000	1053.550606	-17.329548	1.120625	56.238062	1.036627	0.007835	1.787534
505.000000	1053.550606	-21.490235	1.128244	56.250811	1.294547	0.006198	0.305495
515.000000	1053.550606	-25.689882	1.134096	56.318147	1.557417	0.005719	0.362165
525.000000	1053.550606	-30.557312	1.140061	56.123623	1.855810	0.004716	0.153189
535.000000	1053.550606	-34.472063	1.143698	56.090245	2.098991	0.004427	-0.001000
545.000000	1053.550606	-36.640100	1.145695	56.269566	2.242043	0.004294	0.134627
555.000000	1053.550606	-38.616411	1.147452	56.405434	2.372313	0.004166	0.242008
565.000000	1053.550606	-43.067393	1.150781	56.324061	2.649598	0.003935	-0.001000
575.000000	1053.550606	-46.573739	1.153442	56.193093	2.865261	0.003765	0.201482
585.000000	1053.550606	-49.320201	1.155300	56.105503	3.034377	0.003380	0.080440
595.000000	1053.550606	-52.967562	1.157395	56.101977	3.264481	0.003256	0.174840
605.000000	1053.550606	-58.061789	1.160253	56.095661	3.586880	0.003096	1.958008
615.000000	1053.550606	-61.741064	1.161725	55.795637	3.798588	0.003042	0.051628
625.000000	1053.550606	-63.901623	1.163055	55.685213	3.928226	0.002936	0.131268
635.000000	1053.550606	-66.331420	1.164157	55.861812	4.094403	0.002872	0.056382
645.000000	1053.550606	-68.939662	1.165037	55.661052	4.243310	0.002834	0.094631
655.000000	1053.550606	-71.372795	1.166049	55.461380	4.381115	0.002773	0.156355
665.000000	1053.550606	-73.699012	1.167028	54.838716	4.476875	0.002730	0.339326
675.000000	1053.550606	-76.762874	1.168022	55.169926	4.695148	0.002651	0.081046
685.000000	1053.550606	-79.222760	1.169033	55.204005	4.852795	0.002596	0.054930
695.000000	1053.550606	-82.123848	1.170019	55.595072	5.070409	0.002543	0.747547
705.000000	1053.550606	-85.118867	1.170794	54.919527	5.194906	0.002374	-0.001000
715.000000	1053.550606	-88.047441	1.171731	54.899699	5.376002	0.002323	0.054106
725.000000	1053.550606	-90.757806	1.172558	54.674732	5.522675	0.002287	-0.001000
735.000000	1053.550606	-92.691348	1.172944	54.757266	5.650708	0.002265	0.097450
745.000000	1053.550606	-94.648375	1.173387	54.346823	5.728927	0.002235	0.107519
755.000000	1053.550606	-96.129228	1.173851	54.350900	5.821299	0.002209	0.240465
765.000000	1053.550606	-97.261904	1.174070	54.152789	5.869513	0.002201	-0.001000
775.000000	1053.550606	-98.162847	1.174390	54.539234	5.967787	0.002176	-0.001000
785.000000	1053.550606	-98.924468	1.174457	54.589035	6.019923	0.002167	0.049716
795.000000	1053.550606	-99.480117	1.174643	54.272559	6.019591	0.002154	-0.001000
805.000000	1053.550606	-100.154433	1.174615	54.260650	6.058923	0.002151	0.103350
