Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	995.149372	-0.516229	0.371174	52.291844	0.010069	0.109833	12.794514
405.000000	995.149372	-0.890430	0.396719	55.513321	0.019706	0.057970	2.494884
415.000000	995.149372	-1.280341	0.411686	56.795493	0.030083	0.036675	4.068684
425.000000	995.149372	-2.054945	0.429420	58.852885	0.052187	0.022789	0.658192
435.000000	995.149372	-3.283288	0.445702	60.451586	0.088894	0.013861	1.846580
445.000000	995.149372	-5.158680	0.460345	61.545298	0.146868	0.008585	0.486840
455.000000	995.149372	-7.333507	0.471237	61.951495	0.215137	0.006577	-0.001000
465.000000	995.149372	-9.861229	0.480215	61.841363	0.294278	0.005165	0.369252
475.000000	995.149372	-12.720130	0.487522	61.910576	0.385800	0.004018	0.310993
485.000000	995.149372	-15.712261	0.493713	61.307444	0.477901	0.003209	0.174539
495.000000	995.149372	-19.092611	0.499438	61.221264	0.586625	0.002578	0.128251
505.000000	995.149372	-22.755036	0.504524	61.033127	0.704104	0.002484	4.531535
515.000000	995.149372	-26.467187	0.508832	60.887062	0.823985	0.002042	-0.001000
525.000000	995.149372	-30.924175	0.513274	60.793387	0.969650	0.001957	0.095300
535.000000	995.149372	-34.603028	0.516312	60.606807	1.088076	0.001626	0.069426
545.000000	995.149372	-36.756880	0.518007	60.520425	1.157944	0.001602	-0.001000
555.000000	995.149372	-38.724595	0.519462	60.505414	1.223057	0.001598	0.119457
565.000000	995.149372	-42.641322	0.522371	60.626963	1.357022	0.001350	0.090410
575.000000	995.149372	-46.063895	0.524539	60.227141	1.462321	0.001300	0.127643
585.000000	995.149372	-48.677943	0.525944	60.309305	1.551557	0.001287	0.059210
595.000000	995.149372	-52.378073	0.528033	60.303275	1.675960	0.001262	0.049968
605.000000	995.149372	-58.120468	0.530931	60.678381	1.881537	0.001080	0.137014
615.000000	995.149372	-62.685601	0.532853	60.125485	2.018114	0.001049	0.040081
625.000000	995.149372	-65.249944	0.533809	60.715949	2.125107	0.001036	0.304987
635.000000	995.149372	-68.743946	0.535030	60.108531	2.221571	0.001017	0.163425
645.000000	995.149372	-71.852960	0.536241	60.351140	2.336692	0.000998	-0.001000
655.000000	995.149372	-75.386915	0.537286	60.429541	2.459590	0.000992	0.797649
665.000000	995.149372	-79.337410	0.538640	59.640160	2.561105	0.000973	0.037584
675.000000	995.149372	-84.733528	0.540314	59.688648	2.746027	0.000859	-0.001000
685.000000	995.149372	-91.599234	0.541907	59.295965	2.957697	0.000841	0.044539
695.000000	995.149372	-98.158698	0.543683	58.795407	3.153041	0.000821	0.021430
705.000000	995.149372	-107.285546	0.545744	58.806765	3.459944	0.000794	0.295607
715.000000	995.149372	-119.062464	0.548214	57.978205	3.802781	0.000700	0.023384
725.000000	995.149372	-131.014797	0.550102	57.165999	4.140120	0.000688	0.636202
735.000000	995.149372	-142.452960	0.552134	57.002828	4.505303	0.000658	0.217034
745.000000	995.149372	-154.704239	0.553949	56.618651	4.875770	0.000647	0.048414
755.000000	995.149372	-168.170048	0.555934	56.106118	5.271011	0.000571	0.010198
765.000000	995.149372	-182.833306	0.557244	55.123920	5.643554	0.000575	0.010192
775.000000	995.149372	-197.478851	0.559038	54.914178	6.091979	0.000552	0.041035
785.000000	995.149372	-211.018014	0.560301	54.771586	6.507411	0.000531	0.017715
795.000000	995.149372	-227.900305	0.561813	54.276241	6.983259	0.000524	-0.001000
805.000000	995.149372	-246.109306	0.563525	53.233397	7.418857	0.000477	-0.001000
