Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	995.149372	-0.419945	0.381944	55.007322	0.008866	0.120797	2.194194
800.000000	995.149372	-18.324238	0.504737	65.799968	0.611545	0.002552	0.234386
790.000000	995.149372	-35.535224	0.522960	65.374604	1.220810	0.001376	0.229596
780.000000	995.149372	-50.763409	0.532470	64.025378	1.739042	0.001098	0.134707
770.000000	995.149372	-65.011471	0.539173	63.726966	2.244675	0.000920	-0.001000
760.000000	995.149372	-78.006082	0.543576	62.670506	2.670321	0.000876	0.059402
750.000000	995.149372	-91.124095	0.547613	62.145811	3.116239	0.000762	-0.001000
740.000000	995.149372	-103.696372	0.550529	61.797041	3.545055	0.000737	0.075781
730.000000	995.149372	-115.553590	0.553163	60.882834	3.910600	0.000707	-0.001000
720.000000	995.149372	-127.282770	0.555582	60.578832	4.304773	0.000638	0.014677
710.000000	995.149372	-138.998232	0.557583	60.308339	4.696859	0.000619	0.008353
700.000000	995.149372	-150.035337	0.559061	59.445777	5.010554	0.000599	0.011553
690.000000	995.149372	-161.934646	0.560585	59.110945	5.392134	0.000591	0.019587
680.000000	995.149372	-169.580156	0.562368	59.321301	5.684840	0.000584	0.028087
670.000000	995.149372	-180.761315	0.563243	58.756100	6.011271	0.000568	-0.001000
660.000000	995.149372	-189.768040	0.564308	57.819793	6.221968	0.000529	-0.001000
650.000000	995.149372	-198.091853	0.565227	57.447488	6.463563	0.000530	-0.001000
640.000000	995.149372	-206.224996	0.566205	57.828126	6.785247	0.000520	0.147288
630.000000	995.149372	-216.794660	0.567189	56.822415	7.021139	0.000509	0.003501
620.000000	995.149372	-226.377785	0.568101	56.423274	7.291713	0.000498	0.008305
610.000000	995.149372	-231.118940	0.568730	57.067325	7.537737	0.000492	0.013041
600.000000	995.149372	-239.184314	0.569171	57.046228	7.803949	0.000491	0.010124
590.000000	995.149372	-247.570944	0.569784	55.863280	7.918591	0.000486	-0.001000
580.000000	995.149372	-253.291577	0.570283	55.931749	8.118602	0.000479	0.004082
570.000000	995.149372	-259.112061	0.570724	55.911054	8.308510	0.000477	-0.001000
560.000000	995.149372	-263.652057	0.571064	55.363463	8.376271	0.000481	-0.001000
550.000000	995.149372	-267.770043	0.571355	55.865619	8.588636	0.000470	0.058744
540.000000	995.149372	-272.775641	0.571743	55.125960	8.639219	0.000445	-0.001000
530.000000	995.149372	-276.949275	0.572087	55.769983	8.879221	0.000449	0.007710
520.000000	995.149372	-281.361706	0.572192	55.406971	8.963606	0.000450	0.008835
510.000000	995.149372	-285.861737	0.572532	55.007858	9.046740	0.000444	-0.001000
500.000000	995.149372	-292.119390	0.572827	54.907986	9.232744	0.000440	-0.001000
490.000000	995.149372	-292.020002	0.573146	56.010002	9.420097	0.000440	0.012729
480.000000	995.149372	-296.954295	0.573243	54.858239	9.383870	0.000438	0.007112
470.000000	995.149372	-299.454116	0.573607	55.068988	9.505244	0.000433	0.014426
460.000000	995.149372	-305.289871	0.573465	54.964061	9.669624	0.000434	0.016154
450.000000	995.149372	-311.516693	0.573861	54.083705	9.715522	0.000431	-0.001000
440.000000	995.149372	-312.070782	0.573987	54.330295	9.779329	0.000426	0.011154
430.000000	995.149372	-314.752009	0.574079	54.355541	9.869506	0.000426	0.005519
420.000000	995.149372	-316.931605	0.574138	54.251465	9.919849	0.000419	0.009925
410.000000	995.149372	-319.898677	0.574326	54.446752	10.052058	0.000417	0.026421
400.000000	995.149372	-322.109157	0.574198	53.981821	10.032846	0.000420	0.014878
