Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1079.969520	-0.003790	0.362922	53.546964	6.819362E-5	15.415252	531.916471
800.000000	1079.969520	-0.003854	0.364150	53.404226	6.940024E-5	15.804346	588.394138
790.000000	1079.969520	-0.003991	0.365671	53.593263	7.242300E-5	15.380282	496.883342
780.000000	1079.969520	-0.009935	0.406589	56.540626	0.000211	6.230650	-0.001000
770.000000	1079.969520	-0.286813	0.551632	56.391181	0.008261	0.232635	-0.001000
760.000000	1079.969520	-3.743602	0.660428	55.786736	0.127713	0.025137	0.508728
750.000000	1079.969520	-12.346191	0.707521	54.086653	0.437473	0.008951	0.198605
740.000000	1079.969520	-28.548081	0.738102	51.913392	1.012887	0.004701	0.115829
730.000000	1079.969520	-49.420099	0.756600	50.482855	1.747843	0.003077	0.067738
720.000000	1079.969520	-73.010804	0.769240	49.231698	2.560250	0.002419	0.058259
710.000000	1079.969520	-91.651788	0.775990	48.119692	3.168899	0.002030	0.027726
700.000000	1079.969520	-104.518311	0.779815	47.289192	3.568901	0.001911	-0.001000
690.000000	1079.969520	-113.056909	0.782014	46.704974	3.823521	0.001827	0.037898
680.000000	1079.969520	-119.764779	0.783224	46.079297	4.002296	0.001699	0.032648
670.000000	1079.969520	-125.331752	0.784557	46.132094	4.200272	0.001657	0.017589
660.000000	1079.969520	-135.157115	0.786525	45.443650	4.473149	0.001601	0.040395
650.000000	1079.969520	-140.840113	0.787557	45.628742	4.686355	0.001563	0.037117
640.000000	1079.969520	-145.765062	0.788243	45.399229	4.830040	0.001540	0.029944
630.000000	1079.969520	-151.756338	0.789355	45.048443	4.996751	0.001493	0.018190
620.000000	1079.969520	-154.070881	0.789546	45.053924	5.074803	0.001484	0.021342
610.000000	1079.969520	-157.901273	0.790080	44.610404	5.153252	0.001472	0.018672
600.000000	1079.969520	-162.334061	0.790672	44.721583	5.315106	0.001441	0.018562
590.000000	1079.969520	-167.731094	0.791459	44.544783	5.475547	0.001418	0.027197
580.000000	1079.969520	-171.771423	0.791924	44.332980	5.584060	0.001392	0.013465
570.000000	1079.969520	-175.909662	0.792513	44.339108	5.723633	0.001366	0.017365
560.000000	1079.969520	-180.584942	0.792866	44.015716	5.835495	0.001307	0.016557
550.000000	1079.969520	-184.467277	0.793394	43.767110	5.931232	0.001281	0.014116
540.000000	1079.969520	-186.390175	0.793642	43.912812	6.014890	0.001274	0.015617
530.000000	1079.969520	-189.766698	0.793872	43.922960	6.127037	0.001259	0.017505
520.000000	1079.969520	-191.494272	0.794260	43.805585	6.169310	0.001248	0.012506
510.000000	1079.969520	-194.337852	0.794426	43.955763	6.283694	0.001243	0.012617
500.000000	1079.969520	-196.905117	0.794516	43.397508	6.286558	0.001234	0.016807
490.000000	1079.969520	-198.383684	0.794729	43.601069	6.365181	0.001228	0.012341
480.000000	1079.969520	-199.771307	0.794855	43.682802	6.422732	0.001226	0.023585
470.000000	1079.969520	-202.235510	0.794935	43.587459	6.488425	0.001216	0.014906
460.000000	1079.969520	-202.714701	0.795015	43.661543	6.515507	0.001209	0.011042
450.000000	1079.969520	-203.659463	0.794976	43.517809	6.524000	0.001206	0.014032
440.000000	1079.969520	-204.667668	0.795093	43.405689	6.540370	0.001203	0.011263
430.000000	1079.969520	-205.271937	0.794964	43.449501	6.565239	0.001199	0.017990
420.000000	1079.969520	-205.877309	0.795097	43.418031	6.580928	0.001199	0.160792
410.000000	1079.969520	-205.620939	0.795188	43.740927	6.622370	0.001186	0.017770
400.000000	1079.969520	-207.357220	0.795006	43.320578	6.612601	0.001191	0.040983
