Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1053.550606	-0.053792	0.292235	28.437877	0.000424	4.636278	6.666529
800.000000	1053.550606	-0.244305	0.723762	37.258288	0.006253	1.174243	2.298506
790.000000	1053.550606	-0.572719	0.945954	40.466098	0.020809	0.394897	3.202266
780.000000	1053.550606	-0.971497	0.996088	43.841172	0.040269	0.172454	8.389505
770.000000	1053.550606	-1.395773	1.024178	51.616094	0.070036	0.086764	-0.001000
760.000000	1053.550606	-1.880707	1.043090	55.529055	0.103397	0.051874	0.382612
750.000000	1053.550606	-2.588958	1.057590	53.161740	0.138161	0.039060	-0.001000
740.000000	1053.550606	-3.252227	1.067888	56.297364	0.185584	0.028786	3.842761
730.000000	1053.550606	-4.078435	1.079043	56.369020	0.235460	0.020129	1.132527
720.000000	1053.550606	-5.195519	1.087974	56.043526	0.300689	0.018405	-0.001000
710.000000	1053.550606	-6.224563	1.095874	58.079494	0.376043	0.014088	0.469453
700.000000	1053.550606	-7.630485	1.103313	59.829012	0.478087	0.013227	0.335286
690.000000	1053.550606	-9.128906	1.110030	58.850790	0.566044	0.010300	0.291940
680.000000	1053.550606	-10.823807	1.117158	59.985702	0.688473	0.009475	1.258383
670.000000	1053.550606	-12.747134	1.122804	58.536573	0.795222	0.008980	2.042572
660.000000	1053.550606	-14.661452	1.127463	59.245034	0.929556	0.007367	0.118832
650.000000	1053.550606	-17.000728	1.132653	58.638178	1.071740	0.006916	-0.001000
640.000000	1053.550606	-19.696855	1.137889	59.285690	1.261221	0.006511	1.146902
630.000000	1053.550606	-23.554804	1.143918	58.519244	1.496641	0.005242	0.452503
620.000000	1053.550606	-26.947225	1.148293	58.379331	1.714630	0.004981	0.356209
610.000000	1053.550606	-30.728126	1.152939	58.061813	1.952439	0.004677	0.986533
600.000000	1053.550606	-35.121713	1.157282	57.957620	2.235991	0.003980	0.330467
590.000000	1053.550606	-39.509112	1.161184	57.786189	2.516327	0.003739	2.283214
580.000000	1053.550606	-43.577985	1.164279	57.623519	2.775036	0.003584	0.345096
570.000000	1053.550606	-47.343390	1.166919	57.869835	3.034567	0.003453	0.166786
560.000000	1053.550606	-51.433848	1.169360	57.316786	3.272078	0.003333	0.127199
550.000000	1053.550606	-55.328762	1.171626	57.205503	3.519837	0.002965	0.186941
540.000000	1053.550606	-59.364099	1.173956	57.069376	3.775057	0.002836	0.118191
530.000000	1053.550606	-63.369967	1.175718	56.678363	4.008193	0.002762	0.583078
520.000000	1053.550606	-67.117558	1.177562	57.006005	4.276465	0.002676	0.069569
510.000000	1053.550606	-72.374731	1.179450	56.132831	4.548081	0.002588	0.100728
500.000000	1053.550606	-77.149702	1.181431	55.877394	4.834188	0.002497	0.077731
490.000000	1053.550606	-82.112992	1.182892	55.806437	5.145004	0.002422	0.055771
480.000000	1053.550606	-85.838044	1.184164	55.543154	5.358792	0.002365	0.220103
470.000000	1053.550606	-90.668562	1.185719	55.895090	5.703703	0.002156	0.105559
460.000000	1053.550606	-96.418487	1.187236	55.432282	6.022889	0.002087	0.123995
450.000000	1053.550606	-100.884177	1.188185	55.332904	6.295573	0.002045	0.599690
440.000000	1053.550606	-104.339232	1.188994	54.791687	6.451886	0.002011	0.426606
430.000000	1053.550606	-107.648441	1.189775	54.885958	6.672344	0.001971	0.078468
420.000000	1053.550606	-110.292206	1.190304	54.553212	6.797789	0.001949	0.064543
410.000000	1053.550606	-112.674041	1.190733	54.229072	6.905819	0.001930	0.214039
400.000000	1053.550606	-114.632358	1.191159	54.303595	7.038014	0.001908	0.127199
