Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	995.149372	-0.378378	0.325140	53.699213	0.006639	0.167286	-0.001000
800.000000	995.149372	-19.255043	0.484892	51.326276	0.481550	0.005294	-0.001000
790.000000	995.149372	-36.992396	0.505792	47.721052	0.897235	0.003550	-0.001000
780.000000	995.149372	-52.750534	0.516309	45.022439	1.232188	0.002667	0.025887
770.000000	995.149372	-66.974993	0.523013	43.585906	1.534203	0.002298	0.027048
760.000000	995.149372	-80.252455	0.528122	42.036890	1.790338	0.002142	0.051725
750.000000	995.149372	-93.706806	0.532120	40.956914	2.052202	0.001914	0.023363
740.000000	995.149372	-106.139960	0.535221	40.051760	2.286363	0.001822	0.021343
730.000000	995.149372	-117.544238	0.537890	39.207218	2.490996	0.001734	0.017979
720.000000	995.149372	-129.335560	0.540417	38.548977	2.707519	0.001585	0.060261
710.000000	995.149372	-140.175574	0.542275	37.875404	2.893084	0.001521	0.009906
700.000000	995.149372	-151.520848	0.544074	37.595658	3.114441	0.001480	0.006905
690.000000	995.149372	-161.511998	0.545686	37.349609	3.307844	0.001396	0.007020
680.000000	995.149372	-172.504311	0.546778	37.084532	3.514923	0.001379	0.029097
670.000000	995.149372	-182.116761	0.548077	36.708864	3.681917	0.001297	0.034730
660.000000	995.149372	-189.522806	0.549034	36.210890	3.786273	0.001266	0.009033
650.000000	995.149372	-198.262638	0.549829	36.117057	3.956333	0.001233	0.009217
640.000000	995.149372	-204.832032	0.550645	36.621551	4.150667	0.001208	-0.001000
630.000000	995.149372	-215.765002	0.551623	36.366640	4.349493	0.001159	0.009365
620.000000	995.149372	-223.169420	0.552407	35.979870	4.457235	0.001139	0.009394
610.000000	995.149372	-231.720486	0.552967	36.142674	4.653675	0.001117	0.005859
600.000000	995.149372	-237.620547	0.553604	36.139602	4.777252	0.001097	-0.001000
590.000000	995.149372	-246.293121	0.554408	35.899450	4.925849	0.001065	0.008120
580.000000	995.149372	-250.077623	0.554629	36.700638	5.115199	0.001030	0.010861
570.000000	995.149372	-254.030886	0.555175	36.713729	5.203038	0.001003	-0.001000
560.000000	995.149372	-258.468465	0.555276	37.025108	5.339790	0.000963	0.008768
550.000000	995.149372	-263.701341	0.555848	37.107833	5.465698	0.000950	0.005933
540.000000	995.149372	-267.580484	0.555874	37.515848	5.607341	0.000940	0.009203
530.000000	995.149372	-273.537351	0.556364	37.679362	5.762239	0.000905	0.013171
520.000000	995.149372	-277.853167	0.556536	37.713921	5.860334	0.000889	0.040325
510.000000	995.149372	-281.054796	0.556855	38.454506	6.047724	0.000872	0.010221
500.000000	995.149372	-283.921576	0.557235	38.814946	6.170890	0.000851	0.006666
490.000000	995.149372	-289.848234	0.557538	38.912426	6.318949	0.000831	-0.001000
480.000000	995.149372	-294.924822	0.557882	39.100127	6.464626	0.000818	0.006244
470.000000	995.149372	-298.663739	0.557959	39.601334	6.631417	0.000789	0.005755
460.000000	995.149372	-300.954772	0.558442	40.398955	6.822773	0.000770	0.016281
450.000000	995.149372	-305.580036	0.558802	40.919249	7.021381	0.000744	-0.001000
440.000000	995.149372	-312.325782	0.559072	40.695659	7.140610	0.000737	0.007001
430.000000	995.149372	-318.079376	0.559422	41.001056	7.331314	0.000717	0.005433
420.000000	995.149372	-321.167627	0.559536	41.268292	7.452256	0.000693	0.003767
410.000000	995.149372	-324.023631	0.559695	41.608264	7.582621	0.000681	0.004390
400.000000	995.149372	-329.259877	0.560212	42.033956	7.791186	0.000663	0.020466
