Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1053.550606	-0.063216	0.301638	27.594329	0.000499	3.976323	5.676718
800.000000	1053.550606	-0.257914	0.741030	32.269116	0.005854	2.702078	3.063769
790.000000	1053.550606	-0.519457	0.949533	37.699373	0.017650	0.441250	-0.001000
780.000000	1053.550606	-0.833285	1.000944	46.956224	0.037174	0.163787	0.875809
770.000000	1053.550606	-1.220531	1.024360	49.400695	0.058624	0.090857	8.409309
760.000000	1053.550606	-1.657547	1.042789	54.981274	0.090203	0.059838	-0.001000
750.000000	1053.550606	-2.224432	1.055465	54.608845	0.121694	0.042167	0.619220
740.000000	1053.550606	-2.833594	1.066677	56.611615	0.162413	0.030656	0.678509
730.000000	1053.550606	-3.580221	1.076998	56.939830	0.208394	0.027819	-0.001000
720.000000	1053.550606	-4.414223	1.085848	56.816520	0.258489	0.019908	0.275858
710.000000	1053.550606	-5.365731	1.093260	59.017069	0.328605	0.015580	1.281148
700.000000	1053.550606	-6.522376	1.099443	57.066026	0.388419	0.014780	0.255189
690.000000	1053.550606	-7.733891	1.106426	58.818777	0.477728	0.013756	0.793704
680.000000	1053.550606	-9.349097	1.112596	58.463973	0.577219	0.010838	-0.001000
670.000000	1053.550606	-10.847875	1.118183	58.703125	0.675871	0.010194	0.254007
660.000000	1053.550606	-12.429741	1.123174	59.489048	0.788299	0.009536	-0.001000
650.000000	1053.550606	-14.283896	1.127960	58.875582	0.900368	0.007862	-0.001000
640.000000	1053.550606	-16.779201	1.133244	58.031858	1.047384	0.007296	-0.001000
630.000000	1053.550606	-19.841735	1.139435	58.466013	1.254635	0.005991	0.208744
620.000000	1053.550606	-22.595255	1.143364	58.422890	1.432614	0.005736	0.316211
610.000000	1053.550606	-25.926537	1.147916	57.919950	1.636166	0.005350	-0.001000
600.000000	1053.550606	-29.493778	1.152178	57.938026	1.868781	0.005053	0.372070
590.000000	1053.550606	-33.339585	1.156036	57.793504	2.114245	0.004323	0.197706
580.000000	1053.550606	-36.942584	1.159094	57.374239	2.331887	0.004142	0.241518
570.000000	1053.550606	-40.208275	1.161757	57.342237	2.542435	0.003961	0.925486
560.000000	1053.550606	-43.588259	1.164330	57.530887	2.771349	0.003812	0.319004
550.000000	1053.550606	-46.971782	1.166377	56.914319	2.959663	0.003675	0.103035
540.000000	1053.550606	-50.580794	1.168674	56.801524	3.187011	0.003552	0.136078
530.000000	1053.550606	-53.976149	1.170770	56.680755	3.399801	0.003172	-0.001000
520.000000	1053.550606	-57.249853	1.172240	56.515770	3.600022	0.003103	0.107510
510.000000	1053.550606	-61.185456	1.174021	56.487282	3.851407	0.002992	0.096382
500.000000	1053.550606	-65.218619	1.175586	56.073932	4.080672	0.002897	0.464585
490.000000	1053.550606	-68.829338	1.177090	55.855000	4.295263	0.002820	0.545960
480.000000	1053.550606	-72.258309	1.178340	55.553908	4.489703	0.002747	0.104097
470.000000	1053.550606	-76.050914	1.179543	55.410959	4.718004	0.002674	0.091336
460.000000	1053.550606	-80.091053	1.180779	55.274046	4.961565	0.002598	0.085271
450.000000	1053.550606	-83.541002	1.181901	54.886101	5.143845	0.002526	-0.001000
440.000000	1053.550606	-86.832900	1.182724	54.880689	5.349729	0.002484	-0.001000
430.000000	1053.550606	-89.400602	1.183469	54.558715	5.479059	0.002446	0.050042
420.000000	1053.550606	-91.460415	1.183997	54.708795	5.623227	0.002418	0.106456
410.000000	1053.550606	-93.346057	1.184312	54.569653	5.726086	0.002387	0.157573
400.000000	1053.550606	-94.580375	1.184712	54.547242	5.801378	0.002368	0.104041
