Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1068.678458	-0.062308	0.228435	27.579866	0.000367	3.030795	4.394760
800.000000	1068.678458	-0.177308	0.529785	30.289861	0.002662	1.434455	4.667003
790.000000	1068.678458	-0.383513	0.823876	34.004110	0.010054	1.248931	1.366142
780.000000	1068.678458	-0.657838	0.951310	37.458417	0.021935	0.350662	4.684333
770.000000	1068.678458	-1.000257	0.995242	43.711355	0.040718	0.125143	3.780340
760.000000	1068.678458	-1.416095	1.015413	46.961637	0.063188	0.086790	1.092515
750.000000	1068.678458	-1.924209	1.033730	50.049129	0.093156	0.045172	1.365767
740.000000	1068.678458	-2.491317	1.045494	52.897062	0.128924	0.043085	0.910993
730.000000	1068.678458	-3.272889	1.056406	53.488123	0.173050	0.030169	-0.001000
720.000000	1068.678458	-4.105381	1.066922	57.066111	0.233893	0.021921	1.580397
710.000000	1068.678458	-5.163102	1.075976	56.432732	0.293358	0.020803	0.131545
700.000000	1068.678458	-6.348711	1.084282	57.605804	0.371062	0.015576	0.180504
690.000000	1068.678458	-7.804834	1.091891	57.195844	0.456100	0.014572	2.296467
680.000000	1068.678458	-9.368513	1.098799	59.430969	0.572473	0.011110	0.387683
670.000000	1068.678458	-11.132866	1.105151	58.592124	0.674560	0.010523	0.204225
660.000000	1068.678458	-12.829060	1.110858	58.096306	0.774738	0.008375	0.219026
650.000000	1068.678458	-15.118821	1.116304	58.136382	0.918124	0.007799	0.278799
640.000000	1068.678458	-17.976204	1.122485	57.883550	1.092915	0.007316	0.204874
630.000000	1068.678458	-21.712243	1.128363	57.953872	1.328584	0.006018	0.662854
620.000000	1068.678458	-25.006904	1.133626	58.042291	1.539668	0.005622	0.138343
610.000000	1068.678458	-29.012695	1.138349	58.411684	1.805162	0.005267	0.110960
600.000000	1068.678458	-33.791962	1.143438	57.092215	2.064220	0.004448	0.399136
590.000000	1068.678458	-38.523917	1.147533	57.133272	2.363403	0.004194	0.253443
580.000000	1068.678458	-43.169268	1.151101	56.936282	2.647464	0.003982	0.338118
570.000000	1068.678458	-47.282186	1.154190	56.906834	2.905978	0.003796	0.099432
560.000000	1068.678458	-51.667493	1.156818	56.625810	3.167013	0.003384	0.147101
550.000000	1068.678458	-56.045781	1.159371	56.889318	3.458988	0.003249	0.111435
540.000000	1068.678458	-61.255223	1.161885	56.114310	3.737084	0.003116	0.755934
530.000000	1068.678458	-66.186211	1.164160	55.535728	4.004108	0.002983	0.328294
520.000000	1068.678458	-70.470099	1.166004	55.457955	4.264043	0.002887	0.147513
510.000000	1068.678458	-76.125100	1.168149	55.073550	4.582706	0.002764	0.101481
500.000000	1068.678458	-81.126174	1.169809	54.801096	4.866518	0.002685	0.080578
490.000000	1068.678458	-86.026362	1.171590	54.654235	5.154469	0.002467	0.242959
480.000000	1068.678458	-90.522029	1.172909	54.496442	5.414267	0.002395	0.120914
470.000000	1068.678458	-95.762096	1.174151	54.093779	5.691386	0.002339	0.085273
460.000000	1068.678458	-101.382949	1.175507	53.695117	5.987944	0.002263	0.060113
450.000000	1068.678458	-106.235920	1.176554	53.590419	6.267920	0.002212	0.246965
440.000000	1068.678458	-110.243953	1.177580	53.310373	6.476047	0.002161	0.081621
430.000000	1068.678458	-113.730852	1.178320	53.272472	6.680321	0.002122	0.274887
420.000000	1068.678458	-116.324325	1.178898	53.185002	6.824785	0.002097	0.103228
410.000000	1068.678458	-119.231354	1.179336	52.793948	6.946484	0.002078	0.043172
400.000000	1068.678458	-121.010067	1.179747	52.913465	7.068538	0.002056	0.097342
