Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1070.980570	-0.065075	0.314166	28.893406	0.000552	3.513081	6.185993
800.000000	1070.980570	-0.287810	0.696130	38.624957	0.007226	1.407928	2.116041
790.000000	1070.980570	-0.611880	0.897572	39.579513	0.020297	0.589574	8.450399
780.000000	1070.980570	-0.993056	0.967069	44.340466	0.039760	0.176879	8.725722
770.000000	1070.980570	-1.423948	0.996244	48.252440	0.063914	0.094174	0.973528
760.000000	1070.980570	-1.947649	1.019052	59.852305	0.110919	0.044495	5.669268
750.000000	1070.980570	-2.590523	1.032639	52.560601	0.131285	0.031960	0.805270
740.000000	1070.980570	-3.271590	1.045158	54.980640	0.175537	0.029412	-0.001000
730.000000	1070.980570	-4.026699	1.055523	57.999771	0.230177	0.020688	0.328607
720.000000	1070.980570	-5.083593	1.065200	56.597146	0.286164	0.014886	0.320584
710.000000	1070.980570	-6.038489	1.072128	59.312021	0.358539	0.014930	6.103174
700.000000	1070.980570	-7.243221	1.080074	60.383524	0.441085	0.010968	0.735517
690.000000	1070.980570	-8.716535	1.086923	59.496726	0.526325	0.010088	0.681363
680.000000	1070.980570	-10.415274	1.094293	59.332791	0.631419	0.007914	0.264257
670.000000	1070.980570	-12.122806	1.099139	59.755282	0.743448	0.007536	0.178078
660.000000	1070.980570	-13.880257	1.104286	60.878572	0.871288	0.007196	0.314535
650.000000	1070.980570	-15.983190	1.110049	60.223044	0.997670	0.005750	-0.001000
640.000000	1070.980570	-18.582761	1.115279	59.900967	1.159167	0.005523	0.635843
630.000000	1070.980570	-21.926588	1.121303	60.047760	1.378508	0.005139	0.112281
620.000000	1070.980570	-25.156291	1.126127	59.623529	1.577139	0.004241	-0.001000
610.000000	1070.980570	-28.680811	1.130943	59.375663	1.798288	0.004010	0.130402
600.000000	1070.980570	-32.595967	1.135438	59.653960	2.061508	0.003818	2.647000
590.000000	1070.980570	-36.393346	1.139747	59.646773	2.310128	0.003231	0.383436
580.000000	1070.980570	-40.457163	1.142854	58.855290	2.540915	0.003102	0.192194
570.000000	1070.980570	-43.970341	1.145690	59.339284	2.791180	0.002992	0.619293
560.000000	1070.980570	-47.342270	1.148333	59.377377	3.014090	0.002906	-0.001000
550.000000	1070.980570	-50.790061	1.150688	59.031596	3.221359	0.002820	0.186623
540.000000	1070.980570	-54.610053	1.153300	58.610234	3.446727	0.002708	0.247672
530.000000	1070.980570	-57.825371	1.155251	58.773779	3.666037	0.002416	0.161810
520.000000	1070.980570	-61.099908	1.156962	58.687337	3.873668	0.002361	0.126984
510.000000	1070.980570	-64.794311	1.158839	59.125482	4.145271	0.002295	0.124924
500.000000	1070.980570	-68.217593	1.160435	58.183106	4.300633	0.002243	0.101793
490.000000	1070.980570	-71.552108	1.161857	58.315626	4.526664	0.002206	0.121557
480.000000	1070.980570	-74.468714	1.163201	58.742694	4.751172	0.002153	0.039967
470.000000	1070.980570	-78.127895	1.164643	58.328926	4.955657	0.002099	0.143042
460.000000	1070.980570	-82.149039	1.165923	58.015930	5.188453	0.002071	0.268345
450.000000	1070.980570	-85.568890	1.167057	57.350858	5.347692	0.002029	0.095292
440.000000	1070.980570	-87.962060	1.167992	57.789651	5.543752	0.001994	0.056352
430.000000	1070.980570	-90.934123	1.169032	57.482967	5.705723	0.001956	0.097720
420.000000	1070.980570	-92.825517	1.169523	57.471926	5.825728	0.001949	0.107673
410.000000	1070.980570	-95.352209	1.170258	56.914306	5.929969	0.001908	-0.001000
400.000000	1070.980570	-97.036491	1.170888	57.315685	6.080545	0.001773	0.044346
