Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1070.980570	-0.537205	0.313523	31.630384	0.004974	0.358389	0.949300
405.000000	1070.980570	-0.824548	0.400898	32.633821	0.010072	0.306498	0.907346
415.000000	1070.980570	-1.107119	0.469588	34.110195	0.016558	0.260573	0.798465
425.000000	1070.980570	-1.627094	0.567185	34.909966	0.030082	0.187712	0.706472
435.000000	1070.980570	-2.430062	0.681193	36.681138	0.056696	0.146665	0.894463
445.000000	1070.980570	-3.614236	0.799645	37.823619	0.102069	0.099453	0.615495
455.000000	1070.980570	-5.160292	0.896501	39.326769	0.169876	0.068171	0.629990
465.000000	1070.980570	-6.998187	0.964877	41.247151	0.260058	0.039399	0.341098
475.000000	1070.980570	-9.234302	1.004953	43.454345	0.376532	0.021242	1.022446
485.000000	1070.980570	-11.658012	1.031565	45.665459	0.512775	0.015945	0.234359
495.000000	1070.980570	-14.524410	1.050665	47.477925	0.676508	0.009173	0.296510
505.000000	1070.980570	-17.476458	1.064236	49.156150	0.853665	0.007001	0.177510
515.000000	1070.980570	-20.488962	1.074548	51.181843	1.052156	0.006593	0.273487
525.000000	1070.980570	-24.094929	1.083720	52.315877	1.275542	0.004983	0.197808
535.000000	1070.980570	-26.916923	1.089893	52.904959	1.449186	0.004780	0.596244
545.000000	1070.980570	-28.885317	1.092983	53.232861	1.569238	0.004699	-0.001000
555.000000	1070.980570	-30.405093	1.095809	53.110968	1.652280	0.003784	0.305217
565.000000	1070.980570	-33.551598	1.098618	53.318076	1.835070	0.003622	0.155058
575.000000	1070.980570	-36.261168	1.104434	54.197236	2.026642	0.003552	0.314535
585.000000	1070.980570	-38.440165	1.106929	54.396306	2.161190	0.003485	0.241784
595.000000	1070.980570	-41.261936	1.110318	54.583150	2.334930	0.002881	9.827264
605.000000	1070.980570	-45.299186	1.114179	54.944348	2.589325	0.002742	0.085774
615.000000	1070.980570	-47.982215	1.116597	55.388454	2.770860	0.002685	0.236493
625.000000	1070.980570	-49.385518	1.117506	55.845557	2.877773	0.002687	0.112330
635.000000	1070.980570	-51.273989	1.119340	55.685453	2.984140	0.002616	-0.001000
645.000000	1070.980570	-53.285959	1.121200	55.890990	3.117855	0.002565	0.120142
655.000000	1070.980570	-54.931592	1.122548	55.708879	3.207523	0.002542	0.085078
665.000000	1070.980570	-56.574590	1.123954	55.910355	3.319561	0.002215	0.068945
675.000000	1070.980570	-58.784654	1.125485	55.628249	3.436510	0.002174	0.143560
685.000000	1070.980570	-61.086457	1.126788	56.048141	3.602192	0.002136	0.197150
695.000000	1070.980570	-62.758994	1.128082	55.853061	3.692172	0.002115	0.142326
705.000000	1070.980570	-64.716291	1.129225	56.171690	3.832922	0.002080	0.284907
715.000000	1070.980570	-66.562752	1.129514	55.698709	3.910088	0.002043	0.061157
725.000000	1070.980570	-68.381590	1.130895	55.712401	4.022832	0.002039	0.055457
735.000000	1070.980570	-69.890797	1.131453	55.576011	4.103576	0.002025	0.144605
745.000000	1070.980570	-70.933172	1.132173	55.981036	4.197797	0.001999	0.130745
755.000000	1070.980570	-71.875721	1.132892	55.581521	4.225903	0.002015	-0.001000
765.000000	1070.980570	-72.885988	1.133587	56.149975	4.331783	0.001983	0.314405
775.000000	1070.980570	-73.360826	1.133737	55.539475	4.313172	0.001970	0.091781
785.000000	1070.980570	-73.784483	1.133579	55.947933	4.369376	0.001948	0.142294
795.000000	1070.980570	-74.009137	1.134060	55.711394	4.365999	0.001986	0.130360
805.000000	1070.980570	-74.478482	1.133981	55.654533	4.388899	0.001965	0.094784
