Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1053.550606	-0.552587	0.788679	34.644044	0.014331	0.697740	2.312935
405.000000	1053.550606	-0.909510	0.918896	37.461742	0.029717	0.339421	2.699402
415.000000	1053.550606	-1.265391	0.971475	39.607619	0.046215	0.206200	1.974657
425.000000	1053.550606	-1.904921	1.012952	43.841811	0.080297	0.088176	1.591052
435.000000	1053.550606	-2.873465	1.041338	47.304718	0.134353	0.045108	1.126920
445.000000	1053.550606	-4.306176	1.063361	50.344055	0.218809	0.023515	1.031473
455.000000	1053.550606	-6.185933	1.080247	52.187281	0.331007	0.016743	1.124919
465.000000	1053.550606	-8.559107	1.094302	53.620780	0.476698	0.012147	2.013223
475.000000	1053.550606	-11.672857	1.106262	54.562144	0.668761	0.010918	0.474466
485.000000	1053.550606	-15.168396	1.116601	55.142599	0.886481	0.008188	0.280925
495.000000	1053.550606	-19.399828	1.125994	55.817079	1.157299	0.006377	0.417493
505.000000	1053.550606	-24.135283	1.133627	55.703346	1.446601	0.005850	0.254575
515.000000	1053.550606	-28.894940	1.140140	55.835740	1.745970	0.004766	0.388114
525.000000	1053.550606	-34.434440	1.145948	55.546296	2.080452	0.004399	0.180105
535.000000	1053.550606	-38.635385	1.150202	56.119530	2.367107	0.004126	0.303795
545.000000	1053.550606	-41.179277	1.152316	55.812272	2.513765	0.004011	0.184558
555.000000	1053.550606	-43.724336	1.154519	56.115783	2.688771	0.003861	0.094523
565.000000	1053.550606	-48.385839	1.158069	55.929453	2.974663	0.003383	-0.001000
575.000000	1053.550606	-52.110491	1.160391	55.720905	3.198101	0.003275	-0.001000
585.000000	1053.550606	-55.371402	1.162290	55.761852	3.406292	0.003156	0.346907
595.000000	1053.550606	-59.454234	1.164755	55.536056	3.650371	0.003024	0.127328
605.000000	1053.550606	-64.994650	1.167509	55.729359	4.013899	0.002904	0.078130
615.000000	1053.550606	-69.168225	1.169497	55.451258	4.257570	0.002814	0.055472
625.000000	1053.550606	-71.838986	1.170713	55.319764	4.416066	0.002566	0.116649
635.000000	1053.550606	-74.275604	1.171637	55.494857	4.583917	0.002533	0.128922
645.000000	1053.550606	-77.379122	1.172689	54.967906	4.734349	0.002487	0.752997
655.000000	1053.550606	-79.800466	1.173723	55.139220	4.902034	0.002437	-0.001000
665.000000	1053.550606	-82.318870	1.174642	55.031793	5.050835	0.002405	0.089474
675.000000	1053.550606	-85.287890	1.175503	55.082691	5.241682	0.002362	0.094479
685.000000	1053.550606	-88.675498	1.176592	54.928762	5.439686	0.002311	0.080730
695.000000	1053.550606	-91.406753	1.177476	54.589736	5.576810	0.002271	0.062351
705.000000	1053.550606	-94.356894	1.178448	54.460715	5.747937	0.002225	0.059797
715.000000	1053.550606	-97.685999	1.179138	54.433128	5.951205	0.002212	0.076910
725.000000	1053.550606	-100.894588	1.180054	54.228564	6.128333	0.002155	0.227895
735.000000	1053.550606	-103.228223	1.180708	54.138161	6.263097	0.002134	0.222919
745.000000	1053.550606	-105.180168	1.181079	54.044900	6.372534	0.002106	0.073141
755.000000	1053.550606	-106.589296	1.181363	54.127067	6.469279	0.002089	0.158005
765.000000	1053.550606	-107.507681	1.181546	54.072813	6.519491	0.002079	0.029254
775.000000	1053.550606	-108.402796	1.181864	54.169868	6.587342	0.002058	0.091736
785.000000	1053.550606	-109.343007	1.181979	54.098623	6.636386	0.002048	-0.001000
795.000000	1053.550606	-110.305099	1.182079	53.897551	6.670460	0.002044	0.414339
805.000000	1053.550606	-110.748347	1.182134	53.559554	6.655572	0.002035	0.045930
