Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1070.980570	-0.656002	0.929060	36.660763	0.020863	0.433099	5.006298
405.000000	1070.980570	-1.085450	0.990868	40.114404	0.040285	0.151410	1.733834
415.000000	1070.980570	-1.481541	1.017684	42.800403	0.060255	0.077333	2.099270
425.000000	1070.980570	-2.213743	1.042351	46.555005	0.100306	0.052469	1.114786
435.000000	1070.980570	-3.311493	1.063271	50.085714	0.164665	0.025999	1.192991
445.000000	1070.980570	-4.925009	1.080756	52.038622	0.258630	0.017918	0.448123
455.000000	1070.980570	-6.956203	1.095573	54.783419	0.389835	0.012637	1.071484
465.000000	1070.980570	-9.442597	1.107495	56.369639	0.550423	0.011503	0.349449
475.000000	1070.980570	-12.401546	1.117871	56.361563	0.729573	0.008492	0.411259
485.000000	1070.980570	-15.601107	1.126564	57.340104	0.940997	0.006457	-0.001000
495.000000	1070.980570	-19.337926	1.133981	57.598682	1.179360	0.005950	0.221263
505.000000	1070.980570	-23.372108	1.141203	57.813711	1.439826	0.004707	0.217446
515.000000	1070.980570	-27.484832	1.146628	57.842311	1.702079	0.004436	0.352308
525.000000	1070.980570	-32.223127	1.152152	57.743842	2.001712	0.004138	0.187234
535.000000	1070.980570	-36.007874	1.156154	58.263458	2.264790	0.003457	0.128573
545.000000	1070.980570	-38.268178	1.158127	58.216214	2.409108	0.003403	0.615624
555.000000	1070.980570	-40.333438	1.159990	58.117610	2.538901	0.003302	3.258573
565.000000	1070.980570	-44.797171	1.163096	57.823773	2.813138	0.003179	0.717676
575.000000	1070.980570	-48.156379	1.165869	58.110839	3.046345	0.003070	-0.001000
585.000000	1070.980570	-51.105442	1.167656	58.189582	3.242243	0.002968	0.084862
595.000000	1070.980570	-54.937434	1.169945	57.741428	3.465290	0.002878	0.099205
605.000000	1070.980570	-60.347319	1.172994	57.933095	3.829121	0.002514	1.517902
615.000000	1070.980570	-64.424647	1.174840	57.286165	4.048544	0.002437	0.255410
625.000000	1070.980570	-66.889081	1.176065	57.387477	4.215238	0.002391	0.097893
635.000000	1070.980570	-69.273887	1.177084	57.753423	4.397170	0.002354	-0.001000
645.000000	1070.980570	-71.648694	1.178044	57.634041	4.542212	0.002321	-0.001000
655.000000	1070.980570	-74.199774	1.179219	57.175174	4.671141	0.002267	0.048995
665.000000	1070.980570	-76.462143	1.180030	57.206311	4.819497	0.002245	-0.001000
675.000000	1070.980570	-79.239154	1.181130	57.136308	4.993076	0.002192	0.115861
685.000000	1070.980570	-82.338945	1.182001	56.910330	5.171692	0.002159	0.104427
695.000000	1070.980570	-84.974244	1.182965	56.963509	5.346561	0.002125	0.053781
705.000000	1070.980570	-87.697517	1.183751	56.818302	5.507497	0.002101	-0.001000
715.000000	1070.980570	-90.634941	1.184857	56.591637	5.674560	0.002060	0.069743
725.000000	1070.980570	-93.381186	1.185612	56.551335	5.846057	0.001891	2.072219
735.000000	1070.980570	-95.174904	1.186218	56.776527	5.985140	0.001873	-0.001000
745.000000	1070.980570	-97.141833	1.186501	56.523851	6.083096	0.001858	-0.001000
755.000000	1070.980570	-98.362875	1.186931	56.302003	6.137606	0.001837	0.071673
765.000000	1070.980570	-99.703767	1.187047	56.399183	6.232623	0.001835	0.182753
775.000000	1070.980570	-100.209584	1.187389	56.544159	6.282151	0.001812	0.048628
785.000000	1070.980570	-101.049883	1.187519	56.527154	6.333617	0.001809	0.053570
795.000000	1070.980570	-101.913930	1.187575	56.224844	6.353912	0.001811	0.235830
805.000000	1070.980570	-101.978231	1.187702	56.898137	6.434748	0.001797	0.062361
