Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
400.000000	1107.265488	-0.828178	0.606214	59.339330	0.026905	0.079520	2.376849
410.000000	1107.265488	-1.269576	0.627087	59.554522	0.042820	0.051070	3.901136
420.000000	1107.265488	-2.127211	0.651154	60.461508	0.075635	0.025503	3.455897
430.000000	1107.265488	-3.562766	0.672879	60.765096	0.131561	0.015649	1.174434
440.000000	1107.265488	-5.416274	0.690123	60.598165	0.204567	0.011804	0.840020
450.000000	1107.265488	-8.248735	0.705925	60.346794	0.317357	0.007087	0.699636
460.000000	1107.265488	-11.782782	0.719154	60.594432	0.463715	0.005339	0.724656
470.000000	1107.265488	-16.308195	0.730726	60.533130	0.651481	0.003972	0.162532
480.000000	1107.265488	-20.985312	0.739320	60.416605	0.846550	0.003059	0.122030
490.000000	1107.265488	-27.007764	0.747712	60.103959	1.096161	0.002311	0.297567
500.000000	1107.265488	-33.285979	0.754689	60.083458	1.363116	0.001791	1.302079
510.000000	1107.265488	-39.573168	0.760359	60.172967	1.635193	0.001719	0.064917
520.000000	1107.265488	-46.204207	0.765259	60.313127	1.925971	0.001357	0.090183
530.000000	1107.265488	-52.387501	0.769355	59.781931	2.176068	0.001315	0.070115
540.000000	1107.265488	-56.804088	0.772135	59.807180	2.369051	0.001062	0.074935
550.000000	1107.265488	-59.330493	0.773439	60.462746	2.505764	0.001053	0.155150
560.000000	1107.265488	-63.735744	0.775406	60.153075	2.684840	0.001035	0.076480
570.000000	1107.265488	-69.840641	0.778129	59.729540	2.931551	0.001008	-0.001000
580.000000	1107.265488	-73.818934	0.779915	60.240466	3.132216	0.000990	0.114879
590.000000	1107.265488	-78.008010	0.781729	60.414758	3.327260	0.000973	0.230752
600.000000	1107.265488	-85.302159	0.784558	60.235839	3.640729	0.000803	0.294796
610.000000	1107.265488	-92.772572	0.786953	60.394251	3.982099	0.000784	0.064693
620.000000	1107.265488	-97.472648	0.788330	60.098440	4.170634	0.000777	0.064895
630.000000	1107.265488	-101.575178	0.789736	60.291817	4.367934	0.000761	-0.001000
640.000000	1107.265488	-106.104873	0.790842	60.099381	4.554528	0.000750	0.093846
650.000000	1107.265488	-110.810331	0.792486	60.385060	4.789052	0.000639	0.108336
660.000000	1107.265488	-116.013626	0.793524	60.256236	5.009787	0.000630	0.033769
670.000000	1107.265488	-121.940150	0.794999	60.542597	5.300568	0.000619	0.024149
680.000000	1107.265488	-129.723346	0.796579	60.160371	5.614433	0.000609	0.032144
690.000000	1107.265488	-137.229728	0.798469	60.134903	5.950879	0.000597	7.969141
700.000000	1107.265488	-146.064381	0.800196	60.042562	6.337944	0.000589	0.035251
710.000000	1107.265488	-156.322519	0.802166	60.155273	6.812516	0.000572	0.022340
720.000000	1107.265488	-167.368353	0.804139	60.228018	7.320679	0.000496	0.058722
730.000000	1107.265488	-177.183797	0.805583	60.078109	7.744594	0.000486	0.017834
740.000000	1107.265488	-186.724606	0.806943	60.029639	8.168804	0.000477	-0.001000
750.000000	1107.265488	-195.985384	0.808128	59.959593	8.576513	0.000471	0.017344
760.000000	1107.265488	-203.766250	0.809106	59.900950	8.919070	0.000466	0.012192
770.000000	1107.265488	-211.056254	0.809941	59.527390	9.190020	0.000459	0.048938
780.000000	1107.265488	-216.936596	0.810582	59.503374	9.449732	0.000452	0.745026
790.000000	1107.265488	-224.067063	0.811184	59.188184	9.715849	0.000448	0.016258
800.000000	1107.265488	-228.185380	0.811750	59.730194	9.991999	0.000443	0.086001
810.000000	1107.265488	-232.279000	0.812000	59.458770	10.128148	0.000442	0.027558
