Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1068.678458	-0.507710	0.880152	34.035725	0.014232	0.764497	2.825005
405.000000	1068.678458	-0.819181	0.959819	38.893742	0.028616	0.213897	2.276038
415.000000	1068.678458	-1.121195	0.987928	42.061512	0.043596	0.111560	1.993034
425.000000	1068.678458	-1.692173	1.014553	46.783092	0.075156	0.075580	1.614304
435.000000	1068.678458	-2.519766	1.035887	49.947248	0.121994	0.038103	1.264892
445.000000	1068.678458	-3.763276	1.053476	52.150664	0.193465	0.026191	1.538715
455.000000	1068.678458	-5.382292	1.068396	53.934083	0.290212	0.018525	3.453511
465.000000	1068.678458	-7.513183	1.081443	54.691529	0.415816	0.013499	0.740755
475.000000	1068.678458	-10.301858	1.093638	55.511907	0.585232	0.009994	5.046205
485.000000	1068.678458	-13.492475	1.102972	55.686768	0.775463	0.009048	1.269506
495.000000	1068.678458	-17.285428	1.112004	56.214063	1.011078	0.007062	0.353157
505.000000	1068.678458	-21.447679	1.119387	56.444993	1.268057	0.006449	-0.001000
515.000000	1068.678458	-25.675767	1.125883	56.644542	1.532243	0.005260	0.225187
525.000000	1068.678458	-30.535009	1.131565	56.080945	1.813200	0.004887	0.603409
535.000000	1068.678458	-34.269684	1.135607	56.666440	2.063560	0.004622	0.167726
545.000000	1068.678458	-36.541499	1.137929	56.408443	2.194819	0.004469	0.268651
555.000000	1068.678458	-38.868722	1.139989	56.125426	2.327092	0.003977	0.184526
565.000000	1068.678458	-42.905100	1.143266	56.384575	2.588030	0.003786	0.324904
575.000000	1068.678458	-46.140670	1.145774	56.341400	2.787171	0.003642	0.162417
585.000000	1068.678458	-48.785202	1.147452	56.111262	2.939177	0.003544	0.107321
595.000000	1068.678458	-52.066558	1.149700	56.166876	3.146129	0.003422	0.083836
605.000000	1068.678458	-56.559537	1.152451	56.129025	3.423488	0.003290	0.242620
615.000000	1068.678458	-59.605735	1.154023	56.142900	3.613685	0.003201	0.171719
625.000000	1068.678458	-61.454759	1.155110	55.770890	3.704582	0.003141	0.076343
635.000000	1068.678458	-63.482218	1.156161	55.625159	3.820273	0.002899	-0.001000
645.000000	1068.678458	-65.249087	1.156868	55.856980	3.945379	0.002871	0.629751
655.000000	1068.678458	-66.635370	1.157746	55.735406	4.023484	0.002825	0.225106
665.000000	1068.678458	-68.586561	1.158477	55.856699	4.152929	0.002788	0.500832
675.000000	1068.678458	-70.364640	1.159190	55.497925	4.235833	0.002759	-0.001000
685.000000	1068.678458	-71.828842	1.159881	55.482779	4.325371	0.002731	0.247251
695.000000	1068.678458	-73.487524	1.160502	55.334394	4.415780	0.002693	0.085592
705.000000	1068.678458	-75.175724	1.161200	55.081835	4.499311	0.002670	-0.001000
715.000000	1068.678458	-77.096876	1.161723	54.884598	4.599840	0.002648	0.042550
725.000000	1068.678458	-77.895269	1.162241	55.053960	4.663894	0.002612	0.108957
735.000000	1068.678458	-78.894837	1.162697	55.311010	4.747661	0.002585	0.132959
745.000000	1068.678458	-79.717425	1.162943	55.160301	4.785104	0.002587	-0.001000
755.000000	1068.678458	-80.549492	1.163181	55.007675	4.822656	0.002578	0.058715
765.000000	1068.678458	-80.625067	1.163297	54.952419	4.822814	0.002565	0.155424
775.000000	1068.678458	-81.352506	1.163480	54.725096	4.846958	0.002566	0.650114
785.000000	1068.678458	-81.554466	1.163575	54.807504	4.866707	0.002559	0.082842
795.000000	1068.678458	-81.426361	1.163700	55.178396	4.892470	0.002554	0.106034
805.000000	1068.678458	-81.930986	1.163836	54.617863	4.873350	0.002543	0.218067
