Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	995.149372	-0.489887	0.386701	56.156860	0.010690	0.089177	2.620290
405.000000	995.149372	-0.839373	0.407431	58.871085	0.020231	0.056384	2.885095
415.000000	995.149372	-1.186187	0.419792	60.272869	0.030159	0.034425	1.995828
425.000000	995.149372	-1.859567	0.435012	62.428888	0.050747	0.020715	1.562138
435.000000	995.149372	-2.897318	0.449384	62.677834	0.082005	0.012556	2.071406
445.000000	995.149372	-4.407120	0.462167	63.602012	0.130178	0.009646	3.027856
455.000000	995.149372	-6.073758	0.471904	62.782063	0.180825	0.007395	0.892130
465.000000	995.149372	-8.002068	0.480007	62.912404	0.242827	0.005756	0.461107
475.000000	995.149372	-10.345801	0.488415	63.577788	0.322827	0.004405	0.355507
485.000000	995.149372	-13.417927	0.495239	63.310362	0.422753	0.003489	0.101646
495.000000	995.149372	-16.896226	0.502016	63.071161	0.537588	0.002720	0.160891
505.000000	995.149372	-20.881958	0.508229	62.901783	0.670819	0.002178	0.125434
515.000000	995.149372	-24.980087	0.513422	63.191757	0.814405	0.002089	0.385247
525.000000	995.149372	-29.857412	0.518333	63.286499	0.984201	0.001691	0.209491
535.000000	995.149372	-33.926392	0.521910	62.991650	1.120799	0.001651	0.082096
545.000000	995.149372	-36.420359	0.524000	63.116498	1.210403	0.001373	3.011326
555.000000	995.149372	-38.665846	0.525637	63.314142	1.293080	0.001347	0.144693
565.000000	995.149372	-43.398389	0.528720	62.908423	1.450506	0.001299	0.072968
575.000000	995.149372	-47.387616	0.531273	62.686018	1.585861	0.001103	0.112195
585.000000	995.149372	-50.590401	0.532895	62.960414	1.705647	0.001084	0.041256
595.000000	995.149372	-55.274169	0.535194	62.914768	1.870243	0.001058	0.060839
605.000000	995.149372	-62.661010	0.538597	62.766806	2.128642	0.001015	0.026731
615.000000	995.149372	-67.749686	0.540539	62.567574	2.302476	0.000881	0.103858
625.000000	995.149372	-71.436737	0.541921	62.683900	2.438513	0.000861	0.029704
635.000000	995.149372	-75.543077	0.543150	62.315466	2.569341	0.000857	0.095903
645.000000	995.149372	-80.000481	0.544519	62.419645	2.732365	0.000837	-0.001000
655.000000	995.149372	-83.945669	0.545745	62.892494	2.895336	0.000818	0.059308
665.000000	995.149372	-88.544457	0.547179	62.383149	3.037174	0.000725	-0.001000
675.000000	995.149372	-95.019518	0.548722	62.305063	3.264377	0.000718	0.068947
685.000000	995.149372	-103.248515	0.550545	61.385330	3.506329	0.000691	0.025729
695.000000	995.149372	-111.236825	0.552177	61.586080	3.801204	0.000677	0.045172
705.000000	995.149372	-121.874964	0.554433	61.125338	4.150463	0.000656	0.043380
715.000000	995.149372	-135.344555	0.556822	60.609436	4.589960	0.000584	0.020392
725.000000	995.149372	-149.588181	0.558819	59.789958	5.022363	0.000564	0.019406
735.000000	995.149372	-163.818053	0.560789	59.854056	5.525437	0.000545	0.065450
745.000000	995.149372	-178.351689	0.562613	59.351286	5.984514	0.000528	0.012017
755.000000	995.149372	-194.681763	0.564217	58.356732	6.441306	0.000488	0.009522
765.000000	995.149372	-211.310986	0.565912	58.938620	7.082430	0.000472	-0.001000
775.000000	995.149372	-227.726969	0.567268	57.770535	7.499305	0.000458	0.006344
785.000000	995.149372	-245.438225	0.568771	57.723960	8.097437	0.000447	0.024383
795.000000	995.149372	-264.571314	0.570130	56.955174	8.632992	0.000439	0.009207
805.000000	995.149372	-285.003374	0.571566	56.347604	9.223669	0.000410	-0.001000
