Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1053.550606	-0.589854	0.918589	37.274410	0.019170	0.523049	3.306335
405.000000	1053.550606	-0.983656	0.990826	41.352197	0.038255	0.164519	2.667085
415.000000	1053.550606	-1.358120	1.017685	44.604949	0.058517	0.084922	2.809457
425.000000	1053.550606	-2.058532	1.042327	47.844605	0.097440	0.057971	4.331593
435.000000	1053.550606	-3.084774	1.063310	50.625620	0.157615	0.029500	2.948269
445.000000	1053.550606	-4.603279	1.080760	52.911944	0.249859	0.020554	2.106592
455.000000	1053.550606	-6.582799	1.095424	54.275408	0.371484	0.014604	4.702543
465.000000	1053.550606	-9.148421	1.108424	54.845854	0.527886	0.010721	0.826459
475.000000	1053.550606	-12.499050	1.119403	55.433154	0.736169	0.009633	1.535532
485.000000	1053.550606	-16.342196	1.129204	55.664469	0.975002	0.007350	0.747586
495.000000	1053.550606	-21.104126	1.138203	55.967211	1.276043	0.006607	0.286912
505.000000	1053.550606	-26.002554	1.145454	56.725921	1.603688	0.005240	0.209828
515.000000	1053.550606	-31.300946	1.151587	56.251398	1.924563	0.004860	0.120456
525.000000	1053.550606	-37.197608	1.157483	56.202262	2.296826	0.004000	-0.001000
535.000000	1053.550606	-41.828485	1.161288	56.300021	2.595763	0.003782	0.267255
545.000000	1053.550606	-44.811070	1.163288	56.133566	2.777409	0.003665	0.095076
555.000000	1053.550606	-47.414813	1.165246	56.291299	2.952008	0.003547	0.310073
565.000000	1053.550606	-52.789294	1.168693	55.477030	3.248658	0.003363	0.822798
575.000000	1053.550606	-56.742626	1.171217	55.795357	3.519567	0.002981	0.093893
585.000000	1053.550606	-60.058615	1.172917	56.021445	3.745772	0.002895	0.075073
595.000000	1053.550606	-64.387588	1.175002	55.869165	4.011969	0.002800	0.251370
605.000000	1053.550606	-70.533872	1.177623	55.581536	4.382068	0.002677	0.115386
615.000000	1053.550606	-74.313645	1.179374	55.956480	4.654951	0.002593	0.091230
625.000000	1053.550606	-77.228426	1.180370	55.460611	4.798712	0.002549	0.071357
635.000000	1053.550606	-79.965527	1.181372	55.279728	4.956784	0.002492	0.085319
645.000000	1053.550606	-82.705864	1.182218	54.860203	5.091384	0.002454	0.586977
655.000000	1053.550606	-85.313511	1.183134	55.113536	5.280251	0.002407	2.254313
665.000000	1053.550606	-87.956607	1.183986	55.048761	5.441356	0.002356	0.136991
675.000000	1053.550606	-91.078884	1.184898	54.804864	5.613872	0.002326	0.088272
685.000000	1053.550606	-93.646536	1.185778	55.164852	5.814365	0.002159	0.089507
695.000000	1053.550606	-97.017871	1.186469	54.550432	5.960062	0.002129	-0.001000
705.000000	1053.550606	-99.829595	1.187268	54.619378	6.144682	0.002091	0.101152
715.000000	1053.550606	-102.940896	1.188034	54.433175	6.318661	0.002052	0.110013
725.000000	1053.550606	-105.673519	1.188593	54.253045	6.467969	0.002028	0.093873
735.000000	1053.550606	-107.935755	1.188899	54.269431	6.610133	0.002007	0.120174
745.000000	1053.550606	-109.712848	1.189373	54.030944	6.692103	0.001983	0.107568
755.000000	1053.550606	-111.285279	1.189552	53.782147	6.757780	0.001977	0.090529
765.000000	1053.550606	-112.446181	1.189698	53.858293	6.838779	0.001966	0.084261
775.000000	1053.550606	-113.231177	1.189909	53.833394	6.884559	0.001951	0.083063
785.000000	1053.550606	-113.479560	1.189983	54.037568	6.926263	0.001938	0.056162
795.000000	1053.550606	-114.458610	1.190129	53.826901	6.959633	0.001929	0.085488
805.000000	1053.550606	-114.987117	1.190099	54.125060	7.030322	0.001927	0.241362
