Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	995.149372	-0.415774	0.376833	51.143766	0.008052	0.117587	4.071165
405.000000	995.149372	-0.679008	0.397349	54.545413	0.014788	0.073882	1.662713
415.000000	995.149372	-0.937817	0.410050	56.380637	0.021787	0.046249	2.025778
425.000000	995.149372	-1.439791	0.425662	58.362599	0.035943	0.027959	1.525585
435.000000	995.149372	-2.211451	0.440324	59.855078	0.058568	0.021602	0.623091
445.000000	995.149372	-3.374749	0.453853	60.981323	0.093857	0.013054	0.675036
455.000000	995.149372	-4.659827	0.464091	61.373998	0.133373	0.010091	0.374962
465.000000	995.149372	-6.220089	0.473358	61.441437	0.181786	0.006206	0.675750
475.000000	995.149372	-8.108670	0.481314	62.219599	0.244015	0.005962	0.457751
485.000000	995.149372	-10.349824	0.488446	61.719806	0.313535	0.004694	-0.001000
495.000000	995.149372	-13.030356	0.495504	62.623040	0.406302	0.003686	0.339995
505.000000	995.149372	-15.962561	0.501553	62.738277	0.504735	0.002934	-0.001000
515.000000	995.149372	-19.171025	0.507132	62.986154	0.615351	0.002348	0.206822
525.000000	995.149372	-22.954349	0.512044	62.555798	0.738842	0.002257	0.243558
535.000000	995.149372	-25.930736	0.515736	62.725581	0.842945	0.001865	0.144489
545.000000	995.149372	-27.831293	0.517707	62.885971	0.910507	0.001836	0.090096
555.000000	995.149372	-29.609705	0.519350	62.985992	0.973308	0.001806	-0.001000
565.000000	995.149372	-33.169296	0.522816	62.666160	1.092019	0.001518	0.086027
575.000000	995.149372	-36.055273	0.524964	62.647122	1.191548	0.001488	0.613940
585.000000	995.149372	-38.324241	0.526698	62.522931	1.268197	0.001461	0.055413
595.000000	995.149372	-41.545211	0.529117	62.930094	1.390088	0.001436	0.222600
605.000000	995.149372	-46.421518	0.532296	62.909884	1.562080	0.001212	0.040255
615.000000	995.149372	-49.974086	0.534118	62.782422	1.683959	0.001185	0.118612
625.000000	995.149372	-52.273329	0.535203	62.792180	1.765290	0.001174	0.162843
635.000000	995.149372	-55.098309	0.536607	62.646273	1.861237	0.001162	0.102451
645.000000	995.149372	-57.988627	0.537826	62.455707	1.957352	0.001137	0.092370
655.000000	995.149372	-60.497951	0.539251	62.649380	2.053808	0.000993	0.261956
665.000000	995.149372	-64.040132	0.540589	61.956193	2.155340	0.000985	0.054648
675.000000	995.149372	-68.597665	0.542127	61.763855	2.308110	0.000975	-0.001000
685.000000	995.149372	-73.183007	0.543837	61.976827	2.478679	0.000945	0.024836
695.000000	995.149372	-78.475558	0.545607	61.368529	2.640411	0.000922	0.046248
705.000000	995.149372	-85.191439	0.547600	61.233810	2.870533	0.000835	0.036421
715.000000	995.149372	-93.136190	0.549936	61.285569	3.154285	0.000796	0.032968
725.000000	995.149372	-101.639216	0.551919	61.034339	3.440511	0.000787	0.052353
735.000000	995.149372	-110.161867	0.553850	60.084362	3.683804	0.000774	0.032263
745.000000	995.149372	-118.922085	0.555635	59.975847	3.982355	0.000691	0.033449
755.000000	995.149372	-127.577602	0.557333	59.590547	4.257732	0.000684	0.027902
765.000000	995.149372	-136.444944	0.558878	59.641032	4.570160	0.000658	0.007830
775.000000	995.149372	-145.970625	0.560234	58.349914	4.794979	0.000662	0.012041
785.000000	995.149372	-154.947340	0.561550	58.102642	5.080192	0.000641	0.015026
795.000000	995.149372	-163.803904	0.562985	58.512430	5.422271	0.000626	-0.001000
805.000000	995.149372	-174.678281	0.564467	57.579124	5.704982	0.000587	0.091006
