Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1079.969520	-0.003432	0.344866	54.332035	5.954768E-5	17.401482	641.438015
800.000000	1079.969520	-0.003433	0.346673	55.743415	6.142261E-5	17.564649	638.957038
790.000000	1079.969520	-0.003613	0.348504	55.106092	6.425265E-5	14.314271	841.875516
780.000000	1079.969520	-0.009125	0.395517	59.283247	0.000198	6.266944	-0.001000
770.000000	1079.969520	-0.263659	0.548197	63.907707	0.008553	0.225287	10.276740
760.000000	1079.969520	-3.501667	0.653540	62.243857	0.131896	0.017065	0.592877
750.000000	1079.969520	-11.821509	0.700074	61.967349	0.474863	0.006284	0.455730
740.000000	1079.969520	-27.530808	0.730351	59.445573	1.106773	0.003096	0.044666
730.000000	1079.969520	-48.687325	0.749707	58.372974	1.972914	0.001930	-0.001000
720.000000	1079.969520	-73.462288	0.762707	57.594700	2.988088	0.001337	0.408751
710.000000	1079.969520	-94.026676	0.770373	56.335438	3.778525	0.001202	0.037120
700.000000	1079.969520	-107.200118	0.774368	56.237716	4.322738	0.001033	0.028652
690.000000	1079.969520	-116.649108	0.776534	56.082107	4.703864	0.001011	0.016571
680.000000	1079.969520	-124.018429	0.778175	54.878228	4.904020	0.000987	0.015613
670.000000	1079.969520	-129.573995	0.779506	55.538706	5.194236	0.000960	-0.001000
660.000000	1079.969520	-140.007657	0.781654	54.778753	5.550943	0.000933	0.023310
650.000000	1079.969520	-146.935327	0.783102	54.466481	5.803134	0.000842	0.020781
640.000000	1079.969520	-152.238062	0.784077	54.640395	6.039269	0.000828	0.021898
630.000000	1079.969520	-159.074312	0.785136	54.816647	6.339368	0.000816	0.100247
620.000000	1079.969520	-161.386457	0.785711	54.878480	6.443482	0.000806	-0.001000
610.000000	1079.969520	-166.501318	0.786522	54.133127	6.564172	0.000791	-0.001000
600.000000	1079.969520	-171.950668	0.787351	54.574929	6.841537	0.000784	0.025564
590.000000	1079.969520	-177.745191	0.788313	54.854081	7.116954	0.000771	0.026713
580.000000	1079.969520	-184.299697	0.789216	54.180732	7.297159	0.000766	0.022331
570.000000	1079.969520	-190.053935	0.790077	53.952951	7.501534	0.000752	0.030440
560.000000	1079.969520	-194.948542	0.790667	53.826359	7.682406	0.000748	0.047153
550.000000	1079.969520	-198.523424	0.791184	53.997669	7.853313	0.000736	0.009339
540.000000	1079.969520	-201.512840	0.791716	54.205058	8.007564	0.000739	0.141113
530.000000	1079.969520	-205.501495	0.792041	53.864491	8.118091	0.000721	0.014964
520.000000	1079.969520	-207.774655	0.792380	54.095070	8.246548	0.000720	0.013602
510.000000	1079.969520	-209.616448	0.792624	53.978707	8.304306	0.000714	0.073407
500.000000	1079.969520	-211.926531	0.792894	54.360160	8.458040	0.000671	0.027298
490.000000	1079.969520	-214.734910	0.793088	53.816339	8.486464	0.000664	0.016944
480.000000	1079.969520	-216.128850	0.793334	53.878207	8.554026	0.000658	0.016132
470.000000	1079.969520	-218.359073	0.793399	53.724543	8.618355	0.000655	0.084570
460.000000	1079.969520	-219.262624	0.793572	53.568176	8.630709	0.000657	0.038830
450.000000	1079.969520	-219.283430	0.793366	53.960507	8.692488	0.000661	0.108289
440.000000	1079.969520	-220.775893	0.793596	54.065420	8.771201	0.000651	0.013801
430.000000	1079.969520	-222.572260	0.793737	53.484488	8.749116	0.000644	-0.001000
420.000000	1079.969520	-223.294390	0.793567	54.315553	8.911978	0.000651	0.028240
410.000000	1079.969520	-223.569456	0.793775	53.679247	8.820733	0.000649	-0.001000
400.000000	1079.969520	-224.700278	0.793812	53.771743	8.881042	0.000647	0.013565
