Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
395.000000	1042.670581	-0.332921	0.349890	44.633563	0.004986	0.227267	2.851627
405.000000	1042.670581	-0.566314	0.379707	49.198982	0.010146	0.103717	3.466905
415.000000	1042.670581	-0.807002	0.396486	52.278668	0.016043	0.067074	1.979401
425.000000	1042.670581	-1.294639	0.416206	54.633380	0.028234	0.042350	1.653899
435.000000	1042.670581	-2.095879	0.434491	56.959010	0.049746	0.020516	1.256758
445.000000	1042.670581	-3.380155	0.451448	59.273364	0.086747	0.012471	2.021104
455.000000	1042.670581	-4.917572	0.463841	60.370904	0.132069	0.009555	0.487767
465.000000	1042.670581	-6.921364	0.474770	60.947095	0.192080	0.005822	0.225391
475.000000	1042.670581	-9.630282	0.485094	61.017118	0.273382	0.004546	0.512603
485.000000	1042.670581	-12.698780	0.493799	61.981317	0.372757	0.003508	0.158669
495.000000	1042.670581	-16.601521	0.501820	62.213531	0.497088	0.002721	0.153742
505.000000	1042.670581	-20.775467	0.508747	62.818220	0.636783	0.002150	0.228653
515.000000	1042.670581	-25.203617	0.514438	62.765096	0.780489	0.001727	0.132119
525.000000	1042.670581	-30.211059	0.519603	62.728427	0.944397	0.001650	0.075029
535.000000	1042.670581	-34.161455	0.523396	62.515254	1.072028	0.001357	0.038884
545.000000	1042.670581	-36.539707	0.525120	62.930556	1.158078	0.001331	0.054596
555.000000	1042.670581	-38.713830	0.526796	62.871142	1.229738	0.001305	0.065372
565.000000	1042.670581	-43.163513	0.530058	62.975727	1.381868	0.001288	0.064910
575.000000	1042.670581	-46.998040	0.532292	63.369043	1.520408	0.001080	0.062578
585.000000	1042.670581	-50.078806	0.533982	62.816941	1.611056	0.001055	0.100086
595.000000	1042.670581	-54.370911	0.536334	62.896226	1.759055	0.001022	0.054774
605.000000	1042.670581	-60.710916	0.539443	62.855731	1.974285	0.000875	0.755853
615.000000	1042.670581	-65.203569	0.541203	62.693981	2.121829	0.000860	0.110315
625.000000	1042.670581	-68.286880	0.542498	62.659171	2.226246	0.000844	-0.001000
635.000000	1042.670581	-71.902128	0.543733	63.021364	2.363024	0.000824	0.072772
645.000000	1042.670581	-75.302748	0.544953	62.853958	2.473748	0.000817	0.245193
655.000000	1042.670581	-78.724416	0.546134	63.013868	2.598348	0.000803	0.063910
665.000000	1042.670581	-83.061799	0.547602	62.083080	2.708271	0.000710	0.029969
675.000000	1042.670581	-88.352397	0.549208	62.175632	2.893529	0.000695	0.045288
685.000000	1042.670581	-94.282136	0.550862	62.320836	3.104261	0.000688	0.326293
695.000000	1042.670581	-100.584513	0.552520	62.436115	3.327882	0.000664	0.047409
705.000000	1042.670581	-109.082835	0.554646	62.143379	3.605954	0.000656	0.056168
715.000000	1042.670581	-119.282313	0.556885	61.833965	3.939323	0.000581	0.077439
725.000000	1042.670581	-130.638312	0.558909	61.215590	4.286732	0.000565	0.014939
735.000000	1042.670581	-140.561212	0.560961	61.455467	4.647415	0.000546	-0.001000
745.000000	1042.670581	-151.671133	0.563099	61.178112	5.011143	0.000494	0.064016
755.000000	1042.670581	-163.443593	0.564381	60.526816	5.354773	0.000495	0.009949
765.000000	1042.670581	-175.224993	0.566071	60.583693	5.763357	0.000477	0.255658
775.000000	1042.670581	-186.455178	0.567731	59.977810	6.089203	0.000466	0.258444
785.000000	1042.670581	-198.545463	0.569147	60.146416	6.518487	0.000462	0.186795
795.000000	1042.670581	-212.705287	0.570522	60.016063	6.985077	0.000444	0.011269
805.000000	1042.670581	-228.519250	0.572160	58.581029	7.345985	0.000416	0.112008
