Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1051.330687	-0.008623	0.094325	27.024780	2.090865E-5	7.803828	11.952264
800.000000	1051.330687	-0.377858	0.840482	41.306700	0.012478	0.709667	4.203797
790.000000	1051.330687	-0.787038	0.973751	45.783485	0.033374	0.215593	1.059221
780.000000	1051.330687	-1.231986	1.019596	51.463970	0.061489	0.074006	1.414519
770.000000	1051.330687	-1.782609	1.039908	55.184845	0.097304	0.053891	51.087537
760.000000	1051.330687	-2.445429	1.051892	54.717173	0.133878	0.037265	2.418267
750.000000	1051.330687	-3.130496	1.066806	53.629911	0.170359	0.026083	0.250112
740.000000	1051.330687	-3.846254	1.074783	57.266638	0.225176	0.026070	0.576201
730.000000	1051.330687	-4.864093	1.084188	61.891746	0.310456	0.018176	-0.001000
720.000000	1051.330687	-5.898753	1.092933	58.534809	0.358946	0.013591	1.721558
710.000000	1051.330687	-7.276074	1.099145	58.590605	0.445698	0.012985	1.504803
700.000000	1051.330687	-8.643762	1.106457	60.582672	0.551120	0.011936	0.448729
690.000000	1051.330687	-10.205859	1.112858	59.690297	0.644842	0.009335	-0.001000
680.000000	1051.330687	-12.013205	1.118915	58.787284	0.751623	0.008783	0.144121
670.000000	1051.330687	-13.844304	1.124628	58.706184	0.869410	0.007020	0.301165
660.000000	1051.330687	-15.823195	1.128893	57.848863	0.982884	0.006722	0.107859
650.000000	1051.330687	-17.970184	1.133339	59.522389	1.153064	0.006441	-0.001000
640.000000	1051.330687	-21.125720	1.138856	59.265339	1.356256	0.006025	0.354868
630.000000	1051.330687	-24.573677	1.144235	58.340859	1.560338	0.004853	1.412852
620.000000	1051.330687	-27.739070	1.148382	58.363225	1.768391	0.004673	0.349780
610.000000	1051.330687	-31.342575	1.152823	58.555066	2.012438	0.004372	0.194576
600.000000	1051.330687	-36.009034	1.156818	57.993278	2.297813	0.003722	0.584774
590.000000	1051.330687	-39.909648	1.160318	58.205883	2.563790	0.003523	-0.001000
580.000000	1051.330687	-43.508909	1.163178	58.113902	2.797467	0.003400	0.435267
570.000000	1051.330687	-47.147364	1.165838	57.735286	3.018546	0.003255	0.146846
560.000000	1051.330687	-50.585169	1.168041	57.906092	3.254364	0.003151	0.101321
550.000000	1051.330687	-53.948703	1.170245	57.807021	3.471356	0.002792	0.080643
540.000000	1051.330687	-57.889044	1.172236	57.538696	3.713917	0.002703	-0.001000
530.000000	1051.330687	-61.302966	1.174031	57.651057	3.946653	0.002616	0.093857
520.000000	1051.330687	-64.610590	1.175450	57.499548	4.153679	0.002552	0.068704
510.000000	1051.330687	-68.802451	1.177196	57.025213	4.393193	0.002481	8.950342
500.000000	1051.330687	-72.439266	1.178544	57.161967	4.641813	0.002415	0.098113
490.000000	1051.330687	-76.140182	1.179990	56.713631	4.846634	0.002353	0.174333
480.000000	1051.330687	-79.639708	1.181174	56.636839	5.067610	0.002303	0.233598
470.000000	1051.330687	-83.660780	1.182441	56.107466	5.279376	0.002251	0.056261
460.000000	1051.330687	-87.528136	1.183759	56.569616	5.575129	0.002193	0.233636
450.000000	1051.330687	-91.164432	1.184849	56.066826	5.760430	0.002148	0.120151
440.000000	1051.330687	-94.302063	1.185698	55.907317	5.945997	0.001981	-0.001000
430.000000	1051.330687	-96.695250	1.186383	55.891853	6.098726	0.001948	-0.001000
420.000000	1051.330687	-99.036154	1.186994	55.668510	6.224615	0.001917	0.111664
410.000000	1051.330687	-101.226210	1.187343	55.419262	6.335639	0.001903	-0.001000
400.000000	1051.330687	-102.764727	1.187729	55.230066	6.412060	0.001884	0.050310
