Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1070.980570	-0.055223	0.318333	29.408024	0.000483	4.071832	7.564781
800.000000	1070.980570	-0.314844	0.739736	36.069552	0.007844	1.447007	-0.001000
790.000000	1070.980570	-0.639652	0.940397	42.624562	0.023941	0.326207	0.977657
780.000000	1070.980570	-1.098722	0.995155	50.022943	0.051070	0.130525	-0.001000
770.000000	1070.980570	-1.576501	1.021899	51.233756	0.077068	0.068775	0.623894
760.000000	1070.980570	-2.179153	1.040333	52.944591	0.112073	0.044583	0.849059
750.000000	1070.980570	-2.910944	1.055549	55.821142	0.160151	0.031141	-0.001000
740.000000	1070.980570	-3.703591	1.066490	57.251540	0.211147	0.021602	-0.001000
730.000000	1070.980570	-4.356555	1.075541	60.086299	0.262884	0.021173	0.188336
720.000000	1070.980570	-5.619447	1.084537	59.487640	0.338519	0.015221	-0.001000
710.000000	1070.980570	-6.705547	1.092101	60.569545	0.414161	0.014268	3.131261
700.000000	1070.980570	-8.315620	1.098779	61.053491	0.520876	0.010950	-0.001000
690.000000	1070.980570	-9.804533	1.106584	59.171182	0.599432	0.009748	1.315701
680.000000	1070.980570	-11.671047	1.112833	59.669413	0.723619	0.007817	1.904650
670.000000	1070.980570	-13.459138	1.118086	59.505781	0.836123	0.007521	-0.001000
660.000000	1070.980570	-15.612167	1.122621	60.116180	0.983799	0.006994	2.026210
650.000000	1070.980570	-17.786275	1.127999	59.895472	1.122035	0.005654	0.850137
640.000000	1070.980570	-20.773623	1.133257	60.050642	1.320009	0.005314	0.222665
630.000000	1070.980570	-24.493287	1.138887	60.083675	1.564957	0.005007	0.493480
620.000000	1070.980570	-27.893812	1.143561	59.938421	1.785216	0.004146	0.431780
610.000000	1070.980570	-31.953006	1.147899	59.340983	2.032303	0.003925	0.331897
600.000000	1070.980570	-36.247312	1.152265	59.458666	2.318792	0.003716	0.145304
590.000000	1070.980570	-40.548145	1.156291	59.446782	2.602466	0.003165	0.433824
580.000000	1070.980570	-44.754919	1.159311	58.862153	2.851644	0.003028	0.159884
570.000000	1070.980570	-48.465794	1.161942	58.776932	3.090617	0.002930	0.251931
560.000000	1070.980570	-52.210917	1.164388	58.657322	3.329657	0.002831	-0.001000
550.000000	1070.980570	-55.734612	1.166601	58.731421	3.565631	0.002736	0.164402
540.000000	1070.980570	-59.777612	1.168649	58.473919	3.814200	0.002664	42.740826
530.000000	1070.980570	-63.350904	1.170682	58.687140	4.063994	0.002374	0.046942
520.000000	1070.980570	-66.803911	1.172218	58.291029	4.262168	0.002325	0.108004
510.000000	1070.980570	-71.060554	1.173921	58.006908	4.518201	0.002262	0.055362
500.000000	1070.980570	-74.855331	1.175562	58.069468	4.771278	0.002197	-0.001000
490.000000	1070.980570	-78.772521	1.176780	57.738488	4.997511	0.002161	0.148256
480.000000	1070.980570	-81.953894	1.178104	57.485627	5.182400	0.002114	0.123562
470.000000	1070.980570	-85.732453	1.179379	57.544782	5.432793	0.002063	0.219397
460.000000	1070.980570	-89.702067	1.180650	57.034661	5.640025	0.002020	0.081937
450.000000	1070.980570	-92.909526	1.181591	57.288410	5.872358	0.001979	0.188661
440.000000	1070.980570	-96.359135	1.182574	56.904350	6.054596	0.001949	0.128010
430.000000	1070.980570	-99.324067	1.183198	56.971161	6.251515	0.001924	0.072421
420.000000	1070.980570	-101.889227	1.183953	56.421222	6.355117	0.001905	0.062338
410.000000	1070.980570	-104.294118	1.184509	56.466262	6.513370	0.001879	0.236249
400.000000	1070.980570	-105.825027	1.184920	56.692560	6.637763	0.001857	0.070758
