Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
400.000000	1124.613056	-0.838714	0.547732	41.767875	0.017062	0.155688	2.036251
410.000000	1124.613056	-1.286071	0.587490	45.909189	0.030843	0.082401	1.558110
420.000000	1124.613056	-2.149673	0.637567	61.941161	0.075487	0.029836	1.860179
430.000000	1124.613056	-3.627765	0.653223	55.640652	0.117244	0.018198	0.540368
440.000000	1124.613056	-5.544649	0.673777	58.138766	0.193131	0.011138	0.390502
450.000000	1124.613056	-8.421884	0.692572	59.635785	0.309299	0.006707	0.472362
460.000000	1124.613056	-12.050784	0.707368	60.410135	0.457896	0.005109	0.298286
470.000000	1124.613056	-16.645379	0.722312	62.962161	0.673124	0.003015	0.181109
480.000000	1124.613056	-21.467336	0.729603	61.417389	0.855367	0.002924	0.159297
490.000000	1124.613056	-27.517484	0.738927	62.110917	1.122987	0.002231	0.262263
500.000000	1124.613056	-34.093151	0.746408	62.435052	1.412761	0.001697	-0.001000
510.000000	1124.613056	-40.633052	0.753427	62.995282	1.714847	0.001322	1.961325
520.000000	1124.613056	-47.359568	0.757884	62.997993	2.010639	0.001288	0.123078
530.000000	1124.613056	-54.192484	0.762520	63.056098	2.316938	0.001016	0.119319
540.000000	1124.613056	-58.595473	0.764782	63.020106	2.511180	0.000999	0.040459
550.000000	1124.613056	-61.596648	0.766328	62.909914	2.640511	0.000988	0.162639
560.000000	1124.613056	-66.079237	0.769099	63.330849	2.861931	0.000967	0.188679
570.000000	1124.613056	-72.414435	0.771637	63.210817	3.140701	0.000945	0.319415
580.000000	1124.613056	-76.512513	0.773496	63.453906	3.339224	0.000780	0.590448
590.000000	1124.613056	-81.286060	0.775262	63.237742	3.543544	0.000763	0.107991
600.000000	1124.613056	-88.955413	0.777974	62.979705	3.875566	0.000746	0.033821
610.000000	1124.613056	-96.772908	0.781053	63.467436	4.265617	0.000726	0.371916
620.000000	1124.613056	-101.307578	0.782223	63.190052	4.452647	0.000611	0.053728
630.000000	1124.613056	-105.559786	0.783545	63.538216	4.672987	0.000606	-0.001000
640.000000	1124.613056	-110.448079	0.784802	63.298702	4.878768	0.000600	0.020479
650.000000	1124.613056	-115.230691	0.785900	63.884699	5.144333	0.000589	0.050758
660.000000	1124.613056	-120.351983	0.787455	63.957198	5.389712	0.000582	-0.001000
670.000000	1124.613056	-126.408494	0.788666	63.532709	5.632015	0.000573	0.112982
680.000000	1124.613056	-134.136328	0.790405	63.094739	5.948204	0.000562	0.046067
690.000000	1124.613056	-141.620900	0.792024	63.322692	6.315709	0.000553	0.055695
700.000000	1124.613056	-150.797401	0.793894	63.216427	6.729503	0.000477	0.132463
710.000000	1124.613056	-161.617239	0.795747	63.281874	7.236673	0.000464	0.051936
720.000000	1124.613056	-172.305375	0.797415	63.009196	7.698109	0.000457	0.027730
730.000000	1124.613056	-182.206980	0.798946	62.824942	8.132261	0.000447	0.155794
740.000000	1124.613056	-191.043844	0.800271	63.162111	8.586647	0.000439	0.316628
750.000000	1124.613056	-199.550588	0.801608	63.160473	8.983742	0.000434	0.032289
760.000000	1124.613056	-208.322494	0.802511	62.554606	9.299147	0.000429	0.331472
770.000000	1124.613056	-214.995366	0.803309	62.463994	9.592647	0.000383	0.042392
780.000000	1124.613056	-221.763062	0.803931	62.426527	9.896326	0.000378	0.036169
790.000000	1124.613056	-227.290330	0.804541	62.772913	10.207005	0.000377	-0.001000
800.000000	1124.613056	-233.610701	0.805047	62.078719	10.381339	0.000373	0.067612
810.000000	1124.613056	-237.576857	0.805321	62.466696	10.627191	0.000370	0.013613
