Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1070.980570	-0.062047	0.348615	29.284122	0.000591	4.339218	7.038223
800.000000	1070.980570	-0.339500	0.798428	35.781519	0.009056	1.076155	-0.001000
790.000000	1070.980570	-0.712706	0.956558	43.871008	0.027927	0.306806	-0.001000
780.000000	1070.980570	-1.197379	1.003892	45.971052	0.051597	0.095943	1.158933
770.000000	1070.980570	-1.645825	1.030617	51.442604	0.081475	0.059598	1.211717
760.000000	1070.980570	-2.188866	1.046291	51.985646	0.111166	0.046436	-0.001000
750.000000	1070.980570	-2.893860	1.058143	54.675863	0.156328	0.033491	-0.001000
740.000000	1070.980570	-3.686366	1.068812	54.762571	0.201466	0.023489	-0.001000
730.000000	1070.980570	-4.550533	1.078278	55.926492	0.256229	0.017363	0.380053
720.000000	1070.980570	-5.587469	1.085953	57.009531	0.322992	0.016710	0.185248
710.000000	1070.980570	-6.753463	1.094663	57.140060	0.394426	0.012117	-0.001000
700.000000	1070.980570	-8.089852	1.101185	57.060877	0.474633	0.011270	0.504720
690.000000	1070.980570	-9.626270	1.108457	57.637687	0.574251	0.008615	-0.001000
680.000000	1070.980570	-11.425710	1.114690	57.540008	0.684267	0.008281	0.232264
670.000000	1070.980570	-12.991573	1.119778	59.223233	0.804459	0.007939	-0.001000
660.000000	1070.980570	-14.920904	1.125254	59.900182	0.939058	0.006219	-0.001000
650.000000	1070.980570	-17.088383	1.129932	59.656547	1.075548	0.005997	77.784554
640.000000	1070.980570	-19.776827	1.135002	59.196217	1.240696	0.005743	0.106732
630.000000	1070.980570	-23.260653	1.140796	59.315458	1.469658	0.004585	0.469404
620.000000	1070.980570	-26.579319	1.145396	59.359559	1.687363	0.004359	0.083928
610.000000	1070.980570	-30.198225	1.149922	59.024891	1.913831	0.004132	-0.001000
600.000000	1070.980570	-34.455452	1.154219	58.651190	2.177918	0.003902	0.098253
590.000000	1070.980570	-38.379357	1.158331	59.186255	2.456799	0.003269	0.106333
580.000000	1070.980570	-42.556777	1.161311	58.451610	2.697318	0.003176	0.094359
570.000000	1070.980570	-46.207766	1.164089	58.399267	2.933102	0.003053	-0.001000
560.000000	1070.980570	-49.521156	1.166544	58.926541	3.178493	0.002962	0.134443
550.000000	1070.980570	-53.231615	1.168916	58.489200	3.398185	0.002884	0.072214
540.000000	1070.980570	-57.064387	1.171235	58.501747	3.650869	0.002519	-0.001000
530.000000	1070.980570	-60.573391	1.172921	58.085696	3.853347	0.002473	0.086886
520.000000	1070.980570	-63.926008	1.174595	58.327671	4.089392	0.002402	0.106886
510.000000	1070.980570	-67.802923	1.176544	57.829213	4.307469	0.002346	0.094672
500.000000	1070.980570	-71.460053	1.178070	57.867394	4.548696	0.002282	0.090687
490.000000	1070.980570	-74.906928	1.179616	57.788951	4.767887	0.002219	1.312181
480.000000	1070.980570	-77.990015	1.180785	58.041453	4.990757	0.002181	0.045148
470.000000	1070.980570	-82.119688	1.182109	57.396206	5.202430	0.002133	0.247329
460.000000	1070.980570	-85.623686	1.183413	57.141671	5.406318	0.002090	0.042116
450.000000	1070.980570	-88.936444	1.184482	57.116614	5.618097	0.002045	0.081468
440.000000	1070.980570	-91.779352	1.185396	57.361775	5.827062	0.002020	0.064305
430.000000	1070.980570	-94.655016	1.186262	57.218145	5.998966	0.001856	0.730666
420.000000	1070.980570	-97.152892	1.186858	56.861702	6.121990	0.001831	0.103531
410.000000	1070.980570	-99.150788	1.187478	56.944196	6.260219	0.001812	0.060594
400.000000	1070.980570	-101.375166	1.187948	56.534926	6.357177	0.001793	0.046391
