Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1042.670581	-0.284156	0.355461	55.241223	0.005351	0.187753	4.153314
800.000000	1042.670581	-9.499591	0.486301	62.120158	0.275230	0.004811	0.407951
790.000000	1042.670581	-19.069488	0.508046	61.403706	0.570545	0.002408	0.092363
780.000000	1042.670581	-27.987699	0.519087	60.764608	0.846663	0.001887	-0.001000
770.000000	1042.670581	-36.297046	0.527162	61.187673	1.122877	0.001482	0.069365
760.000000	1042.670581	-44.119620	0.532336	60.795679	1.369440	0.001213	7.763166
750.000000	1042.670581	-52.412550	0.537562	60.292706	1.629228	0.001161	0.222999
740.000000	1042.670581	-59.491200	0.540780	60.042264	1.852605	0.000993	0.031088
730.000000	1042.670581	-66.132262	0.543773	61.070081	2.106263	0.000957	0.021250
720.000000	1042.670581	-73.159375	0.546982	60.615913	2.326390	0.000815	0.064099
710.000000	1042.670581	-80.344755	0.548711	60.373141	2.552688	0.000801	-0.001000
700.000000	1042.670581	-86.486694	0.551093	60.483544	2.764801	0.000779	0.014591
690.000000	1042.670581	-91.873203	0.552842	60.289268	2.936857	0.000747	0.026057
680.000000	1042.670581	-99.095909	0.554514	58.941726	3.106302	0.000740	0.021566
670.000000	1042.670581	-105.512308	0.556061	58.814756	3.309519	0.000662	0.012454
660.000000	1042.670581	-110.176431	0.557098	59.249694	3.487860	0.000647	-0.001000
650.000000	1042.670581	-115.319175	0.558673	58.642746	3.623483	0.000636	0.024449
640.000000	1042.670581	-120.301220	0.559350	59.646663	3.849398	0.000622	0.019999
630.000000	1042.670581	-126.108950	0.560494	58.901765	3.992992	0.000623	0.006116
620.000000	1042.670581	-131.281455	0.562012	58.002633	4.104401	0.000619	-0.001000
610.000000	1042.670581	-136.445373	0.562211	58.734942	4.321228	0.000612	-0.001000
600.000000	1042.670581	-140.580439	0.563181	58.373395	4.432420	0.000555	-0.001000
590.000000	1042.670581	-144.244952	0.563959	58.923711	4.597179	0.000536	0.016588
580.000000	1042.670581	-148.829274	0.564514	58.263014	4.694712	0.000543	0.009051
570.000000	1042.670581	-150.169164	0.564749	59.120779	4.808717	0.000536	0.010642
560.000000	1042.670581	-153.529850	0.565282	59.149200	4.923341	0.000535	0.015795
550.000000	1042.670581	-156.525455	0.565698	58.336581	4.954085	0.000537	0.007082
540.000000	1042.670581	-159.996512	0.566154	57.754778	5.017483	0.000531	-0.001000
530.000000	1042.670581	-162.902835	0.566405	58.085859	5.140187	0.000527	0.011862
520.000000	1042.670581	-165.490051	0.566753	58.096063	5.225948	0.000523	-0.001000
510.000000	1042.670581	-167.937845	0.566958	57.462180	5.247280	0.000524	0.020673
500.000000	1042.670581	-171.202135	0.567582	58.476597	5.449707	0.000518	0.012797
490.000000	1042.670581	-174.664435	0.567815	57.055717	5.427041	0.000519	0.049436
480.000000	1042.670581	-175.982330	0.567851	58.232020	5.581077	0.000511	0.006703
470.000000	1042.670581	-179.334957	0.568484	57.576401	5.629635	0.000513	0.008785
460.000000	1042.670581	-181.990440	0.568739	58.039654	5.761550	0.000499	-0.001000
450.000000	1042.670581	-185.154944	0.568884	57.991377	5.858346	0.000506	-0.001000
440.000000	1042.670581	-187.410193	0.569528	58.636134	6.002422	0.000504	0.039276
430.000000	1042.670581	-194.205364	0.569748	56.539381	5.999959	0.000490	0.005132
420.000000	1042.670581	-193.475070	0.569723	57.495465	6.078200	0.000491	0.012163
410.000000	1042.670581	-195.739070	0.569603	57.475061	6.145851	0.000489	0.007231
400.000000	1042.670581	-197.117133	0.569775	57.307487	6.172935	0.000483	0.013720
